#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
302344:6169,09/05/17 11:33:14,480,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007831247,0.007644236
302350:6169,09/05/17 15:02:18,136,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002792177,0.002748832
302388:6170,09/05/17 18:47:02,685,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.011534442,0.011161943
302392:6171,09/06/17 01:57:37,355,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006591563,0.006242652
302393:6171,09/06/17 04:19:09,887,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.015252584,0.014934727
302448:6174,09/06/17 20:48:45,1898,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.034742840,0.033925300
302472:6175,09/07/17 11:26:58,781,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.013420714,0.012895715
302473:6175,09/07/17 16:32:57,368,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006892760,0.006709812
302474:6175,09/07/17 19:17:17,305,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.005058794,0.004823696
302475:6175,09/07/17 21:17:58,2,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000283688,0.000099576
302476:6175,09/07/17 21:22:33,259,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.005130927,0.005005662
302479:6176,09/08/17 01:19:43,309,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.005842050,0.005580003
302484:6177,09/08/17 06:07:18,169,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003183034,0.002981388
302485:6177,09/08/17 07:17:25,922,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.016606902,0.016050909
302492:6177,09/08/17 13:49:02,44,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000775217,0.000754177
302493:6177,09/08/17 14:09:59,2,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000313803,0.000141710
302494:6177,09/08/17 14:13:24,618,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.013159146,0.012866645
302509:6179,09/08/17 23:12:14,20,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000367987,0.000356217
302513:6180,09/09/17 02:18:36,53,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000944966,0.000871618
302522:6182,09/09/17 07:21:36,12,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000195021,0.000042380
302523:6182,09/09/17 07:29:07,54,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001052774,0.000895689
302525:6182,09/09/17 07:58:46,702,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.012053085,0.011611686
302526:6182,09/09/17 13:00:58,582,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.010053628,0.009811725
302548:6185,09/10/17 01:59:07,81,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001438545,0.001288471
302551:6185,09/10/17 02:41:42,6,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001316382,0.000103949
302553:6185,09/10/17 02:50:55,187,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003238286,0.003086404
302554:6185,09/10/17 04:05:18,3,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000595511,0.000091438
302555:6185,09/10/17 04:09:27,11,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000181338,0.000159134
302563:6186,09/10/17 07:12:18,7,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000105897,0.000022863
302565:6186,09/10/17 07:21:03,3,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000697430,0.000149416
302572:6186,09/10/17 08:51:54,281,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.004647708,0.004480442
302573:6186,09/10/17 10:44:44,1249,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.022585702,0.022074815
302596:6189,09/11/17 03:28:46,920,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.016529998,0.015989221
302597:6189,09/11/17 09:35:10,1054,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.019770660,0.019380301
302634:6191,09/12/17 01:21:56,582,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.010217014,0.009699139
302635:6191,09/12/17 05:18:01,1252,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.023036095,0.022417229
302651:6192,09/12/17 16:37:00,146,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002773150,0.002502945
302654:6192,09/12/17 17:38:00,317,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.005466708,0.005330620
302661:6193,09/12/17 22:27:07,67,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001179839,0.000788784
302663:6193,09/12/17 23:00:30,706,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.016795980,0.016376263
303825:6239,09/24/17 07:38:22,180,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003304233,0.003241645
303832:6240,09/24/17 11:12:03,1857,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.032739927,0.031845093
303838:6241,09/25/17 01:48:14,1963,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.035533618,0.034458239
303885:6243,09/25/17 19:09:18,1993,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.034853654,0.033630118
303948:6245,09/26/17 12:47:20,1624,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.029120809,0.028035248
303998:6247,09/27/17 07:04:50,262,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.004417688,0.004064758
303999:6247,09/27/17 08:51:42,747,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.014001192,0.013456559
304000:6247,09/27/17 13:43:21,56,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000904518,0.000887027
304062:6252,09/27/17 20:37:25,1961,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.036121791,0.034930804
304119:6253,09/28/17 12:28:48,72,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001121526,0.000999864
304120:6253,09/28/17 13:00:38,252,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.004355304,0.004045406
304125:6253,09/28/17 14:40:12,1769,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.033107659,0.032279499
304144:6255,09/29/17 05:27:56,2580,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.047473916,0.045828892
304158:6258,09/30/17 06:34:02,1922,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.040100558,0.038853829
304169:6259,09/30/17 22:12:01,1666,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.040323879,0.039112887
304170:6259,10/01/17 09:08:28,620,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.025692286,0.025208771
304199:6261,10/01/17 18:52:32,5,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000082966,0.000003107
304200:6261,10/01/17 18:55:56,321,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006007067,0.005704945
304204:6262,10/01/17 23:41:28,553,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.009791465,0.009220576
304209:6263,10/02/17 05:33:50,405,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007109552,0.006555316
304291:6266,10/02/17 17:40:12,22,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000277159,0.000160608
304292:6266,10/02/17 17:51:42,1753,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.030243512,0.028860198
304333:6268,10/03/17 11:50:16,1580,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.027052812,0.026030936
304354:6269,10/04/17 03:17:59,214,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003145563,0.002967588
304366:6271,10/04/17 09:20:21,1819,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.031205279,0.030098763
304446:6272,10/05/17 00:46:48,55,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000848477,0.000730032
304447:6272,10/05/17 01:17:36,1639,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.031235193,0.029941006
304451:6272,10/05/17 12:15:05,54,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001312378,0.001235948
304505:6275,10/05/17 18:53:15,26,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000398184,0.000335287
304506:6275,10/05/17 19:04:50,370,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.005418491,0.005197211
304507:6275,10/05/17 21:32:15,235,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003639837,0.002659816
304508:6275,10/05/17 23:07:03,1324,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.023948037,0.023347166
304562:6276,10/06/17 12:30:33,794,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.019007720,0.017663620
304616:6278,10/06/17 22:15:30,942,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.015994243,0.015160867
304625:6279,10/07/17 07:35:53,462,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006933046,0.006103828
304626:6279,10/07/17 10:38:44,8,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000120561,0.000110280
304654:6283,10/08/17 01:25:39,645,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.009966655,0.008311034
304655:6283,10/08/17 05:39:51,1194,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.021933179,0.021153458
304661:6284,10/08/17 15:49:49,142,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002132811,0.002007118
304662:6284,10/08/17 17:02:49,147,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002107668,0.001935671
304663:6284,10/08/17 18:03:25,689,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.012476436,0.011940128
304671:6285,10/09/17 00:42:58,1139,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.019396139,0.018418349
304672:6285,10/09/17 08:09:10,60,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001037799,0.001013997
304737:6287,10/09/17 19:53:10,75,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001143180,0.001063711
304738:6287,10/09/17 20:24:42,1677,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.030292958,0.029159742
304739:6287,10/10/17 07:20:18,11,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000288342,0.000258493
304740:6287,10/10/17 07:25:27,278,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006801498,0.006642028
304776:6288,10/10/17 12:08:18,41,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000614658,0.000407553
304777:6288,10/10/17 12:27:41,497,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007336668,0.006986540
304778:6288,10/10/17 15:47:07,1297,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.023713460,0.023068944
304797:6291,10/11/17 07:04:09,2910,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.052644758,0.050988001
305044:6297,10/13/17 21:00:45,218,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003332585,0.003126390
305045:6297,10/13/17 23:11:07,873,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.020140550,0.019277787
305046:6297,10/14/17 04:51:45,683,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.015917392,0.015505907
305059:6298,10/14/17 11:45:00,510,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007519069,0.006866991
305062:6298,10/14/17 15:13:17,5,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001683915,0.001305638
305063:6298,10/14/17 15:18:15,35,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000510144,0.000421485
305064:6298,10/14/17 15:34:27,2045,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.037104091,0.036106077
305081:6300,10/15/17 09:05:35,1056,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.017635847,0.016656399
305112:6303,10/15/17 23:07:00,1455,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.025437688,0.024355555
305113:6303,10/16/17 08:40:46,59,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000950228,0.000910896
305114:6303,10/16/17 09:05:22,526,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.009536030,0.009304087
305178:6304,10/16/17 17:19:50,53,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000802874,0.000747029
305179:6304,10/16/17 17:41:42,17,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000257553,0.000167674
305180:6304,10/16/17 17:50:42,5,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001728826,0.000554954
305181:6304,10/16/17 17:55:03,7,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002465674,0.000585574
305182:6304,10/16/17 18:00:34,5,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001738958,0.000951367
305183:6304,10/16/17 18:04:56,232,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003506973,0.003361731
305184:6304,10/16/17 19:50:14,8,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002747195,0.000103732
305186:6304,10/16/17 19:58:49,415,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006393704,0.006111537
305188:6304,10/16/17 23:07:05,1002,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.043098086,0.041798195
305202:6305,10/17/17 08:18:29,648,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.009813883,0.009244270
305204:6305,10/17/17 13:20:31,1229,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.021791590,0.021124179
305207:6306,10/17/17 23:34:03,1026,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.016299558,0.015635760
305208:6306,10/18/17 06:15:41,372,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007217046,0.006921336
305234:6307,10/18/17 11:00:15,46,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000748586,0.000587302
305236:6307,10/18/17 11:28:42,23,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000381023,0.000308899
305237:6307,10/18/17 11:42:18,1146,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.020597501,0.019688169
305247:6308,10/18/17 23:58:28,375,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006224138,0.005829374
305248:6308,10/19/17 02:26:29,952,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.017074626,0.016205205
305252:6308,10/19/17 09:09:00,548,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.009709655,0.009486365
305282:6309,10/19/17 15:28:19,133,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002192607,0.002095118
305310:6311,10/19/17 20:28:01,389,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006446631,0.006065114
305311:6311,10/19/17 23:03:23,153,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002417170,0.002256506
305312:6311,10/20/17 00:05:08,227,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003835671,0.003612311
305313:6311,10/20/17 01:35:47,739,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.013785876,0.013162257
305314:6311,10/20/17 06:25:45,404,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007730114,0.007530565
305336:6312,10/20/17 12:11:09,206,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003091237,0.002878386
305338:6312,10/20/17 13:32:38,103,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001536928,0.001439642
305341:6312,10/20/17 14:14:05,500,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007492845,0.007117427
305349:6312,10/20/17 17:29:36,30,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000516757,0.000242553
305350:6312,10/20/17 17:43:01,15,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000290332,0.000272865
305351:6312,10/20/17 17:51:38,868,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.016480053,0.015912676
305358:6313,10/21/17 02:01:05,158,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002399625,0.002156253
305364:6314,10/21/17 05:43:21,94,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001413101,0.001322365
305365:6314,10/21/17 06:21:12,825,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.012906676,0.012261076
305366:6314,10/21/17 11:46:55,1239,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.024196909,0.023500684
305376:6315,10/22/17 00:11:09,98,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001487827,0.001420469
305377:6315,10/22/17 01:10:10,1514,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.027006722,0.025881582
305405:6317,10/22/17 18:15:49,494,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.009497409,0.008949115
305406:6317,10/22/17 21:45:00,1458,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.027370687,0.026391897
305440:6318,10/23/17 10:50:33,266,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.005133057,0.004625186
305441:6318,10/23/17 12:36:13,121,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002115854,0.002034177
305516:6323,10/23/17 23:42:58,552,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.011084405,0.010165388
305517:6323,10/24/17 03:42:14,163,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003267903,0.002221346
305518:6323,10/24/17 04:48:59,1134,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.020861284,0.020098336
305586:6324,10/24/17 17:46:56,531,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.010135140,0.009580007
305589:6324,10/24/17 22:47:21,691,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.013174953,0.012609232
305590:6324,10/25/17 03:17:26,1004,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.018585248,0.018115934
305636:6325,10/25/17 13:27:50,2326,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.043640870,0.041928927
305766:6337,10/27/17 04:37:33,847,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.016243355,0.015476004
305809:6341,10/27/17 23:20:38,142,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002715557,0.002552913
305814:6343,10/28/17 06:17:08,1823,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.035239283,0.033692238
305821:6344,10/28/17 20:29:22,772,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.014886437,0.014025775
305832:6346,10/29/17 11:22:50,180,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003486640,0.003223404
305840:6346,10/29/17 15:39:01,1141,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.021331605,0.020463524
305842:6346,10/29/17 23:07:26,862,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.016005354,0.015598762
305862:6347,10/30/17 11:28:42,625,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.011971877,0.011378126
305898:6348,10/30/17 20:22:11,711,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.013751305,0.013155415
305902:6349,10/31/17 04:27:05,469,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.008983822,0.008574714
305967:6351,10/31/17 16:08:26,32,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000618012,0.000583768
306029:6355,11/01/17 18:28:41,32,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000619664,0.000508735
306030:6355,11/01/17 18:42:20,110,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002131161,0.001942646
306036:6356,11/01/17 22:43:47,4,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000077557,0.000004048
306037:6356,11/01/17 22:46:26,44,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.000853933,0.000678160
306038:6356,11/01/17 23:06:46,138,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002675933,0.002453450
306041:6356,11/02/17 00:07:18,320,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006024282,0.005601183
306042:6356,11/02/17 02:14:22,365,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007267032,0.006860416
306048:6356,11/02/17 04:39:06,136,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002651141,0.002464355
306049:6356,11/02/17 05:33:33,358,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.006563360,0.006265828
306051:6356,11/02/17 08:00:13,415,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.007352154,0.007146957
306091:6358,11/02/17 18:43:55,198,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.003760873,0.003476412
306092:6358,11/02/17 20:04:27,972,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.018046461,0.016882195
306095:6358,11/03/17 02:42:56,300,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.005484142,0.005342142
306121:6360,11/03/17 13:15:57,91,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.001764379,0.001592807
306122:6360,11/03/17 13:53:17,127,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v8,0.002463172,0.002257560
