#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
299480:5976,07/20/17 15:07:52,710,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,0.023643204,0.021900012
299481:5976,07/20/17 19:55:18,1200,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,0.059764352,0.056362977
299593:5979,07/21/17 18:23:44,797,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,0.024515695,0.022746162
299594:5979,07/21/17 23:38:54,309,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,0.009249941,0.008669459
299595:5979,07/22/17 01:48:02,135,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,0.003701282,0.003572929
299597:5979,07/22/17 02:46:03,537,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,0.012743733,0.012195648
299649:5984,07/24/17 02:38:21,182,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,0.005869797,0.005335511
300087:6019,07/29/17 06:23:31,194,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.006631077,0.006333321
300105:6020,07/29/17 12:14:52,21,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000648332,0.000140139
300106:6020,07/29/17 12:26:04,74,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.002723877,0.002170822
300107:6020,07/29/17 12:58:01,46,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.001653010,0.001485545
300117:6021,07/29/17 16:45:44,33,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.001044573,0.000674138
300122:6024,07/29/17 21:46:18,1235,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.041328253,0.037498458
300123:6024,07/30/17 05:57:59,601,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.021450486,0.020250032
300155:6026,07/30/17 18:49:40,1188,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.039229626,0.035584902
300156:6026,07/31/17 02:33:41,64,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.001833025,0.001682788
300157:6026,07/31/17 03:14:44,1099,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.036417233,0.034469099
300226:6030,07/31/17 17:03:13,406,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.012577328,0.011104998
300233:6031,07/31/17 22:08:06,111,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.004189884,0.003515577
300234:6031,07/31/17 22:55:49,59,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.002155910,0.001623169
300235:6031,07/31/17 23:21:52,181,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.006343415,0.005503374
300236:6031,08/01/17 00:39:29,172,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.005675765,0.005152035
300237:6031,08/01/17 01:48:17,715,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.023682604,0.022082341
300238:6031,08/01/17 06:39:51,290,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.008673632,0.007790829
300239:6031,08/01/17 08:36:42,202,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.006989248,0.006257724
300240:6031,08/01/17 10:10:56,354,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.010891814,0.009956793
300280:6035,08/02/17 04:47:45,548,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.019132778,0.015784968
300281:6035,08/02/17 09:00:44,6,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.001624421,0.001496696
300282:6035,08/02/17 09:08:14,131,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.004345308,0.003851774
300283:6035,08/02/17 10:20:31,26,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000933703,0.000830908
300284:6035,08/02/17 10:35:38,679,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.020949710,0.019758491
300364:6041,08/03/17 12:13:45,17,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000634094,0.000443390
300372:6041,08/03/17 13:32:05,8,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.002388738,0.001983119
300375:6041,08/03/17 13:58:15,93,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.003249517,0.003028020
300389:6044,08/03/17 18:48:33,115,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.005298333,0.003838435
300399:6044,08/03/17 21:15:04,17,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000565951,0.000470299
300400:6044,08/03/17 21:26:33,672,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.022508553,0.020907127
300401:6044,08/04/17 02:03:03,655,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.020417235,0.019278423
300459:6046,08/04/17 12:16:31,293,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.010261882,0.009056385
300461:6046,08/04/17 14:16:24,88,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.002904351,0.002637546
300462:6046,08/04/17 14:56:36,91,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.003184467,0.002884716
300463:6046,08/04/17 15:38:40,124,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.004150585,0.003849184
300464:6046,08/04/17 16:34:29,243,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.008246659,0.007367458
300466:6046,08/04/17 18:25:04,643,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.020429302,0.019040429
300467:6046,08/04/17 22:39:50,563,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.018023741,0.016999326
300497:6048,08/05/17 07:32:31,150,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.004462149,0.003419125
300514:6050,08/05/17 12:01:12,113,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.003789095,0.002792997
300515:6050,08/05/17 12:46:59,895,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.031082407,0.028782118
300516:6050,08/05/17 19:30:10,109,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.003352301,0.002800429
300517:6050,08/05/17 20:16:08,529,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.017093816,0.016200054
300558:6052,08/06/17 11:30:09,534,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.017867316,0.016609045
300560:6052,08/06/17 15:03:15,840,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.026947686,0.025392177
300574:6053,08/07/17 02:51:21,96,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.003367171,0.002680293
300575:6053,08/07/17 03:34:38,76,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.002680609,0.001395349
300576:6053,08/07/17 04:08:51,1199,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.039469929,0.036935598
300631:6054,08/07/17 15:33:51,159,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.005778760,0.004745205
300632:6054,08/07/17 16:47:35,20,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000707733,0.000451679
300633:6054,08/07/17 16:58:51,447,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.015228792,0.013971854
300635:6054,08/07/17 20:07:40,174,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.005713281,0.005270738
300636:6054,08/07/17 21:23:44,1570,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.048691486,0.046033720
300673:6055,08/08/17 10:50:17,16,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000606524,0.000561654
300674:6055,08/08/17 11:03:35,30,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.001088721,0.000872698
300675:6055,08/08/17 11:18:43,25,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000916394,0.000322146
300676:6055,08/08/17 11:31:55,26,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.000932753,0.000810207
300742:6057,08/08/17 17:08:58,288,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.010760378,0.009331520
300777:6060,08/09/17 04:47:35,489,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.016825055,0.014934896
300780:6060,08/09/17 08:01:22,334,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.011191838,0.010256050
300785:6060,08/09/17 10:49:33,1252,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.038551325,0.036375011
300806:6061,08/09/17 21:47:20,179,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.005756559,0.004701076
300811:6061,08/09/17 23:03:45,500,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.017622382,0.015677400
300812:6061,08/10/17 02:25:24,58,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.002075702,0.001849737
300816:6061,08/10/17 02:54:46,150,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.005129290,0.004342533
300817:6061,08/10/17 03:55:18,460,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v2,0.014825534,0.013754009
301046:6072,08/12/17 01:36:15,62,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.001119953,0.001055556
301141:6082,08/14/17 12:14:40,7,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000088506,0.000085391
301142:6082,08/14/17 12:20:37,897,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.014020115,0.013558605
301161:6084,08/14/17 21:38:32,761,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.011907029,0.011365118
301165:6084,08/15/17 02:39:09,145,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.002242999,0.002209218
301179:6086,08/15/17 07:58:06,19,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000237644,0.000136550
301180:6086,08/15/17 08:08:13,92,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.001332148,0.001241331
301183:6086,08/15/17 08:47:34,299,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.004372435,0.004118068
301281:6089,08/15/17 23:07:41,120,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.001817120,0.001685644
301283:6089,08/15/17 23:59:33,884,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.013655401,0.013222637
301298:6090,08/16/17 09:17:06,905,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.012216279,0.011782528
301323:6091,08/16/17 18:21:51,954,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.013519888,0.012835061
301330:6093,08/17/17 05:31:24,332,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.004560147,0.004296196
301359:6094,08/17/17 11:07:05,287,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.004069200,0.003818550
301384:6096,08/17/17 15:43:36,476,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.006549393,0.006290265
301391:6097,08/17/17 21:43:51,175,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.002448471,0.002304966
301392:6097,08/17/17 22:57:14,627,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.009051590,0.008717325
301393:6097,08/18/17 03:04:23,17,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000246747,0.000236799
301396:6097,08/18/17 03:39:05,26,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000366582,0.000339987
301397:6097,08/18/17 03:55:16,719,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.011893300,0.011511078
301398:6097,08/18/17 08:43:04,9,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000151616,0.000079899
301399:6097,08/18/17 08:50:12,108,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.001779419,0.001754627
301417:6098,08/18/17 12:47:02,318,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.004704296,0.004512623
301447:6104,08/19/17 11:30:21,422,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.006222667,0.005950656
301448:6104,08/19/17 14:20:04,325,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.004505611,0.004365564
301449:6104,08/19/17 16:30:03,398,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.006938760,0.006500475
301450:6104,08/19/17 19:07:02,173,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.002845881,0.002775156
301461:6105,08/19/17 23:02:59,554,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.007699168,0.007173236
301472:6106,08/20/17 14:13:17,796,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.010876667,0.010537726
301475:6106,08/20/17 19:47:00,12,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000165327,0.000141654
301476:6106,08/20/17 19:53:54,844,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.014715659,0.014309907
301519:6110,08/21/17 13:13:28,203,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.002719473,0.002446717
301524:6110,08/21/17 14:45:22,257,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.003874598,0.003734393
301529:6110,08/21/17 17:22:10,49,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000664646,0.000598042
301530:6110,08/21/17 17:44:34,107,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.001393161,0.001303192
301531:6110,08/21/17 18:34:34,393,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.007113460,0.006874866
301532:6110,08/21/17 21:12:59,611,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.009138517,0.008951041
301567:6114,08/22/17 08:46:48,359,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.004888781,0.004662768
301627:6116,08/22/17 23:21:42,887,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.011375217,0.011148353
301664:6119,08/23/17 12:24:23,411,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.005932829,0.005706435
301665:6119,08/23/17 15:07:51,463,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.006343372,0.006184903
301694:6123,08/24/17 04:23:23,67,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000847210,0.000766795
301912:6136,08/26/17 13:57:23,332,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.003639024,0.003479866
301913:6136,08/26/17 16:26:53,55,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000570399,0.000541622
301914:6136,08/26/17 16:50:05,350,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.003319887,0.003231583
301941:6138,08/27/17 09:32:02,538,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.006997797,0.006773332
301959:6140,08/27/17 18:23:25,1909,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.029304590,0.028531954
301960:6140,08/28/17 06:47:35,147,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.002079568,0.002036795
301970:6141,08/28/17 10:42:12,118,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.001537013,0.001489940
301984:6142,08/28/17 14:13:01,300,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.003920662,0.003698311
301985:6142,08/28/17 16:11:52,360,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.005421923,0.005243829
301986:6142,08/28/17 18:34:30,379,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.005346985,0.005174836
301987:6142,08/28/17 21:03:26,1128,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.018494048,0.018179147
301997:6143,08/29/17 06:55:19,361,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.005031472,0.004798657
301998:6143,08/29/17 09:19:31,1704,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.026505264,0.026001143
302019:6146,08/30/17 03:40:54,53,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,0.000653485,0.000607524
302026:6147,08/30/17 06:49:09,30,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.000522735,0.000465189
302029:6147,08/30/17 07:16:38,92,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.001861380,0.001528154
302031:6147,08/30/17 08:08:29,814,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.016305206,0.015620368
302033:6147,08/30/17 13:34:23,41,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.001112462,0.001024690
302034:6147,08/30/17 13:54:42,12,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.000323811,0.000096710
302037:6147,08/30/17 14:25:38,2,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.000052417,0.000012087
302038:6147,08/30/17 14:31:57,1,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.000026022,0.000001797
302040:6147,08/30/17 14:35:43,168,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.004286480,0.004190968
302041:6147,08/30/17 15:44:00,65,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.001581556,0.001547627
302042:6147,08/30/17 16:12:11,516,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.011233191,0.010996717
302043:6147,08/30/17 19:35:17,228,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.004509395,0.004419493
302131:6152,08/31/17 12:32:49,873,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.019837786,0.019408781
302159:6155,09/01/17 00:37:45,108,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.002123918,0.002009576
302163:6156,09/01/17 03:33:23,1189,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.025604959,0.024748148
302165:6156,09/01/17 11:25:29,80,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.001447902,0.001377997
302166:6156,09/01/17 11:58:48,16,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.000308676,0.000303764
302225:6158,09/01/17 18:41:42,868,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.017952269,0.017561557
302228:6159,09/02/17 03:31:11,234,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.004965765,0.004780986
302229:6159,09/02/17 05:05:33,457,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.008651449,0.008446348
302240:6160,09/02/17 10:53:49,960,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.020696676,0.020263910
302262:6161,09/03/17 03:32:01,428,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.008743966,0.008423740
302263:6161,09/03/17 06:21:33,1250,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.027687652,0.027116743
302277:6165,09/03/17 22:44:53,372,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.006920676,0.006720139
302279:6165,09/04/17 07:35:57,70,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.001795528,0.001665347
302280:6165,09/04/17 08:06:51,152,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.004269600,0.004203798
302322:6167,09/04/17 17:43:03,838,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.019093952,0.018643388
302328:6168,09/05/17 01:49:04,681,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.014017377,0.013625891
302337:6169,09/05/17 09:16:54,127,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.002365157,0.002191388
302342:6169,09/05/17 10:22:40,54,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.001145874,0.000866654
302343:6169,09/05/17 10:52:16,97,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.001983900,0.001914780
302344:6169,09/05/17 11:33:14,480,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.008810153,0.008599765
302350:6169,09/05/17 15:02:18,136,HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,0.003350612,0.003298599
