#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
297467:5868,06/24/17 19:49:52,85,HLT_DoublePhoton33_CaloIdL_v2,0.005757896,0.005319303
297468:5868,06/24/17 20:28:56,74,HLT_DoublePhoton33_CaloIdL_v2,0.004818684,0.004625980
297469:5868,06/24/17 21:02:04,66,HLT_DoublePhoton33_CaloIdL_v2,0.004129573,0.003768147
297483:5872,06/25/17 05:36:28,171,HLT_DoublePhoton33_CaloIdL_v2,0.019229676,0.017699850
297484:5872,06/25/17 06:47:17,204,HLT_DoublePhoton33_CaloIdL_v2,0.058113516,0.055238021
297485:5872,06/25/17 08:17:19,397,HLT_DoublePhoton33_CaloIdL_v2,0.099350386,0.095712302
297486:5872,06/25/17 11:05:54,615,HLT_DoublePhoton33_CaloIdL_v2,0.126066715,0.122425327
297487:5872,06/25/17 15:14:37,595,HLT_DoublePhoton33_CaloIdL_v2,0.097492557,0.095190699
297488:5872,06/25/17 19:17:09,418,HLT_DoublePhoton33_CaloIdL_v2,0.056312739,0.055201476
297503:5873,06/26/17 02:02:26,745,HLT_DoublePhoton33_CaloIdL_v2,0.190791168,0.183465358
297504:5873,06/26/17 07:10:25,52,HLT_DoublePhoton33_CaloIdL_v2,0.011218830,0.010723748
297505:5873,06/26/17 08:06:28,394,HLT_DoublePhoton33_CaloIdL_v2,0.076296059,0.074256538
297557:5876,06/26/17 23:20:35,334,HLT_DoublePhoton33_CaloIdL_v2,0.041579995,0.038347270
297558:5876,06/27/17 01:56:22,255,HLT_DoublePhoton33_CaloIdL_v2,0.067643262,0.064909735
297562:5876,06/27/17 05:58:50,318,HLT_DoublePhoton33_CaloIdL_v2,0.063836800,0.061496356
297563:5876,06/27/17 08:23:20,259,HLT_DoublePhoton33_CaloIdL_v2,0.046709527,0.045288723
297598:5878,06/27/17 15:01:40,5,HLT_DoublePhoton33_CaloIdL_v2,0.000315822,0.000235423
297599:5878,06/27/17 15:06:25,342,HLT_DoublePhoton33_CaloIdL_v2,0.075941253,0.072765752
297603:5878,06/27/17 17:52:22,418,HLT_DoublePhoton33_CaloIdL_v2,0.102724074,0.098963659
297604:5878,06/27/17 20:44:33,389,HLT_DoublePhoton33_CaloIdL_v2,0.081195931,0.078676946
297605:5878,06/27/17 23:22:43,357,HLT_DoublePhoton33_CaloIdL_v2,0.065040904,0.063532866
297606:5878,06/28/17 02:10:08,227,HLT_DoublePhoton33_CaloIdL_v2,0.036465988,0.035601065
297620:5880,06/28/17 10:09:22,287,HLT_DoublePhoton33_CaloIdL_v2,0.017615482,0.016425487
297656:5882,06/28/17 17:39:53,300,HLT_DoublePhoton33_CaloIdL_v2,0.019376730,0.018616541
297665:5882,06/29/17 00:46:59,267,HLT_DoublePhoton33_CaloIdL_v2,0.058108538,0.056351241
297666:5882,06/29/17 02:42:25,112,HLT_DoublePhoton33_CaloIdL_v2,0.022563105,0.021995359
297670:5883,06/29/17 06:26:33,7,HLT_DoublePhoton33_CaloIdL_v2,0.000469811,0.000426471
297674:5883,06/29/17 07:15:59,176,HLT_DoublePhoton33_CaloIdL_v2,0.010904379,0.010404366
297675:5883,06/29/17 08:36:58,451,HLT_DoublePhoton33_CaloIdL_v2,0.109660865,0.105891748
297722:5887,06/29/17 20:40:23,287,HLT_DoublePhoton33_CaloIdL_v2,0.018884377,0.018185677
297723:5887,06/29/17 23:02:24,185,HLT_DoublePhoton33_CaloIdL_v2,0.050539949,0.048682550
298996:5942,07/14/17 07:36:18,184,HLT_DoublePhoton33_CaloIdL_v2,0.028674297,0.022845750
298997:5942,07/14/17 08:52:13,3,HLT_DoublePhoton33_CaloIdL_v2,0.000460614,0.000021353
299000:5942,07/14/17 09:20:59,74,HLT_DoublePhoton33_CaloIdL_v2,0.010062949,0.008038139
299042:5946,07/14/17 20:11:50,23,HLT_DoublePhoton33_CaloIdL_v2,0.004137076,0.002019627
299061:5950,07/15/17 01:00:37,311,HLT_DoublePhoton33_CaloIdL_v2,0.078022497,0.064855292
299062:5950,07/15/17 03:04:08,294,HLT_DoublePhoton33_CaloIdL_v2,0.067549437,0.058465106
299064:5950,07/15/17 05:04:34,78,HLT_DoublePhoton33_CaloIdL_v2,0.016786082,0.015542908
299065:5950,07/15/17 05:49:29,321,HLT_DoublePhoton33_CaloIdL_v2,0.063253747,0.057497448
299067:5950,07/15/17 08:12:54,459,HLT_DoublePhoton33_CaloIdL_v2,0.076024723,0.068806840
299096:5952,07/15/17 15:27:14,96,HLT_DoublePhoton33_CaloIdL_v2,0.026625680,0.024066610
299149:5954,07/16/17 01:40:41,442,HLT_DoublePhoton33_CaloIdL_v2,0.079777427,0.071495498
299178:5958,07/16/17 12:24:55,70,HLT_DoublePhoton33_CaloIdL_v2,0.003729174,0.003158200
299180:5958,07/16/17 12:57:51,68,HLT_DoublePhoton33_CaloIdL_v2,0.018825507,0.015575465
299184:5958,07/16/17 13:42:24,555,HLT_DoublePhoton33_CaloIdL_v2,0.134989616,0.123264916
299185:5958,07/16/17 17:26:14,120,HLT_DoublePhoton33_CaloIdL_v2,0.025655519,0.023452406
299327:5960,07/18/17 07:53:09,69,HLT_DoublePhoton33_CaloIdL_v2,0.016657573,0.015178467
299329:5960,07/18/17 08:25:06,172,HLT_DoublePhoton33_CaloIdL_v2,0.039728374,0.037486980
299368:5962,07/18/17 16:09:23,131,HLT_DoublePhoton33_CaloIdL_v3,0.000759784,0.000617645
299369:5962,07/18/17 17:05:01,302,HLT_DoublePhoton33_CaloIdL_v3,0.001660191,0.001480371
299370:5962,07/18/17 19:39:20,666,HLT_DoublePhoton33_CaloIdL_v3,0.003852813,0.003608975
299380:5963,07/19/17 02:35:27,191,HLT_DoublePhoton33_CaloIdL_v3,0.001059250,0.000960288
299381:5963,07/19/17 04:00:43,45,HLT_DoublePhoton33_CaloIdL_v3,0.000220440,0.000195550
299394:5965,07/19/17 07:30:38,22,HLT_DoublePhoton33_CaloIdL_v3,0.000098173,0.000087621
299395:5965,07/19/17 07:42:23,182,HLT_DoublePhoton33_CaloIdL_v3,0.001043769,0.000719216
299396:5965,07/19/17 08:55:05,81,HLT_DoublePhoton33_CaloIdL_v3,0.000455018,0.000324500
299420:5966,07/19/17 12:04:00,49,HLT_DoublePhoton33_CaloIdL_v3,0.000295708,0.000249619
299443:5971,07/20/17 00:32:54,20,HLT_DoublePhoton33_CaloIdL_v3,0.000133660,0.000105817
299450:5974,07/20/17 04:37:03,50,HLT_DoublePhoton33_CaloIdL_v3,0.000268618,0.000233876
299477:5976,07/20/17 12:44:20,10,HLT_DoublePhoton33_CaloIdL_v3,0.000061527,0.000038179
299478:5976,07/20/17 13:06:43,172,HLT_DoublePhoton33_CaloIdL_v3,0.000949000,0.000852602
299479:5976,07/20/17 14:18:01,117,HLT_DoublePhoton33_CaloIdL_v3,0.000652620,0.000575965
299480:5976,07/20/17 15:07:52,710,HLT_DoublePhoton33_CaloIdL_v3,0.004222806,0.003910911
299481:5976,07/20/17 19:55:18,1200,HLT_DoublePhoton33_CaloIdL_v3,0.012438161,0.011729221
299593:5979,07/21/17 18:23:44,797,HLT_DoublePhoton33_CaloIdL_v3,0.004298467,0.003989664
299594:5979,07/21/17 23:38:54,309,HLT_DoublePhoton33_CaloIdL_v3,0.001703937,0.001597006
299595:5979,07/22/17 01:48:02,135,HLT_DoublePhoton33_CaloIdL_v3,0.000681815,0.000658171
299597:5979,07/22/17 02:46:03,537,HLT_DoublePhoton33_CaloIdL_v3,0.002347530,0.002246567
299649:5984,07/24/17 02:38:21,182,HLT_DoublePhoton33_CaloIdL_v3,0.001018495,0.000925449
300087:6019,07/29/17 06:23:31,194,HLT_DoublePhoton33_CaloIdL_v4,0.001451090,0.001395212
300105:6020,07/29/17 12:14:52,21,HLT_DoublePhoton33_CaloIdL_v4,0.000110094,0.000023797
300106:6020,07/29/17 12:26:04,74,HLT_DoublePhoton33_CaloIdL_v4,0.000462545,0.000368630
300107:6020,07/29/17 12:58:01,46,HLT_DoublePhoton33_CaloIdL_v4,0.000280700,0.000252262
300117:6021,07/29/17 16:45:44,33,HLT_DoublePhoton33_CaloIdL_v4,0.000177380,0.000114476
300122:6024,07/29/17 21:46:18,1235,HLT_DoublePhoton33_CaloIdL_v4,0.007284671,0.006607904
300123:6024,07/30/17 05:57:59,601,HLT_DoublePhoton33_CaloIdL_v4,0.003830444,0.003616077
300155:6026,07/30/17 18:49:40,1188,HLT_DoublePhoton33_CaloIdL_v4,0.006927684,0.006287131
300156:6026,07/31/17 02:33:41,64,HLT_DoublePhoton33_CaloIdL_v4,0.000337663,0.000309987
300157:6026,07/31/17 03:14:44,1099,HLT_DoublePhoton33_CaloIdL_v4,0.006383881,0.006039364
300226:6030,07/31/17 17:03:13,406,HLT_DoublePhoton33_CaloIdL_v4,0.002401357,0.002117789
300233:6031,07/31/17 22:08:06,111,HLT_DoublePhoton33_CaloIdL_v4,0.000711490,0.000596985
300234:6031,07/31/17 22:55:49,59,HLT_DoublePhoton33_CaloIdL_v4,0.000366098,0.000275632
300235:6031,07/31/17 23:21:52,181,HLT_DoublePhoton33_CaloIdL_v4,0.001077184,0.000934535
300236:6031,08/01/17 00:39:29,172,HLT_DoublePhoton33_CaloIdL_v4,0.000963809,0.000874874
300237:6031,08/01/17 01:48:17,715,HLT_DoublePhoton33_CaloIdL_v4,0.004262493,0.003974025
300238:6031,08/01/17 06:39:51,290,HLT_DoublePhoton33_CaloIdL_v4,0.001583175,0.001423270
300239:6031,08/01/17 08:36:42,202,HLT_DoublePhoton33_CaloIdL_v4,0.001248080,0.001117451
300240:6031,08/01/17 10:10:56,354,HLT_DoublePhoton33_CaloIdL_v4,0.001918563,0.001757965
300280:6035,08/02/17 04:47:45,548,HLT_DoublePhoton33_CaloIdL_v4,0.003260733,0.002691362
300281:6035,08/02/17 09:00:44,6,HLT_DoublePhoton33_CaloIdL_v4,0.001624421,0.001496696
300282:6035,08/02/17 09:08:14,131,HLT_DoublePhoton33_CaloIdL_v4,0.000756825,0.000669874
300283:6035,08/02/17 10:20:31,26,HLT_DoublePhoton33_CaloIdL_v4,0.000171998,0.000153062
300284:6035,08/02/17 10:35:38,679,HLT_DoublePhoton33_CaloIdL_v4,0.003846186,0.003627250
300364:6041,08/03/17 12:13:45,17,HLT_DoublePhoton33_CaloIdL_v4,0.000108184,0.000075325
300372:6041,08/03/17 13:32:05,8,HLT_DoublePhoton33_CaloIdL_v4,0.002388738,0.001983119
300375:6041,08/03/17 13:58:15,93,HLT_DoublePhoton33_CaloIdL_v4,0.000562371,0.000524190
300389:6044,08/03/17 18:48:33,115,HLT_DoublePhoton33_CaloIdL_v4,0.000976009,0.000707080
300399:6044,08/03/17 21:15:04,17,HLT_DoublePhoton33_CaloIdL_v4,0.000096105,0.000079862
300400:6044,08/03/17 21:26:33,672,HLT_DoublePhoton33_CaloIdL_v4,0.003995832,0.003712002
300401:6044,08/04/17 02:03:03,655,HLT_DoublePhoton33_CaloIdL_v4,0.003706650,0.003499927
300459:6046,08/04/17 12:16:31,293,HLT_DoublePhoton33_CaloIdL_v4,0.001742584,0.001537877
300461:6046,08/04/17 14:16:24,88,HLT_DoublePhoton33_CaloIdL_v4,0.000493192,0.000447885
300462:6046,08/04/17 14:56:36,91,HLT_DoublePhoton33_CaloIdL_v4,0.000552371,0.000500542
300463:6046,08/04/17 15:38:40,124,HLT_DoublePhoton33_CaloIdL_v4,0.000721841,0.000669423
300464:6046,08/04/17 16:34:29,243,HLT_DoublePhoton33_CaloIdL_v4,0.001490429,0.001329865
300466:6046,08/04/17 18:25:04,643,HLT_DoublePhoton33_CaloIdL_v4,0.003711141,0.003463303
300467:6046,08/04/17 22:39:50,563,HLT_DoublePhoton33_CaloIdL_v4,0.003170109,0.002989407
300497:6048,08/05/17 07:32:31,150,HLT_DoublePhoton33_CaloIdL_v4,0.000778696,0.000597139
300514:6050,08/05/17 12:01:12,113,HLT_DoublePhoton33_CaloIdL_v4,0.000643407,0.000475094
300515:6050,08/05/17 12:46:59,895,HLT_DoublePhoton33_CaloIdL_v4,0.005402716,0.005003069
300516:6050,08/05/17 19:30:10,109,HLT_DoublePhoton33_CaloIdL_v4,0.000617529,0.000515868
300517:6050,08/05/17 20:16:08,529,HLT_DoublePhoton33_CaloIdL_v4,0.003086474,0.002924793
300558:6052,08/06/17 11:30:09,534,HLT_DoublePhoton33_CaloIdL_v4,0.003258589,0.003029505
300560:6052,08/06/17 15:03:15,840,HLT_DoublePhoton33_CaloIdL_v4,0.004852615,0.004571846
300574:6053,08/07/17 02:51:21,96,HLT_DoublePhoton33_CaloIdL_v4,0.000572558,0.000455154
300575:6053,08/07/17 03:34:38,76,HLT_DoublePhoton33_CaloIdL_v4,0.000455198,0.000236946
300576:6053,08/07/17 04:08:51,1199,HLT_DoublePhoton33_CaloIdL_v4,0.007070283,0.006616577
300631:6054,08/07/17 15:33:51,159,HLT_DoublePhoton33_CaloIdL_v4,0.000981299,0.000805789
300632:6054,08/07/17 16:47:35,20,HLT_DoublePhoton33_CaloIdL_v4,0.000120181,0.000076700
300633:6054,08/07/17 16:58:51,447,HLT_DoublePhoton33_CaloIdL_v4,0.002608325,0.002392898
300635:6054,08/07/17 20:07:40,174,HLT_DoublePhoton33_CaloIdL_v4,0.000998054,0.000920640
300636:6054,08/07/17 21:23:44,1570,HLT_DoublePhoton33_CaloIdL_v4,0.008765828,0.008284724
300673:6055,08/08/17 10:50:17,16,HLT_DoublePhoton33_CaloIdL_v4,0.000102995,0.000095375
300674:6055,08/08/17 11:03:35,30,HLT_DoublePhoton33_CaloIdL_v4,0.000184877,0.000148194
300675:6055,08/08/17 11:18:43,25,HLT_DoublePhoton33_CaloIdL_v4,0.000155614,0.000054704
300676:6055,08/08/17 11:31:55,26,HLT_DoublePhoton33_CaloIdL_v4,0.000158392,0.000137582
300742:6057,08/08/17 17:08:58,288,HLT_DoublePhoton33_CaloIdL_v4,0.001827234,0.001584598
300777:6060,08/09/17 04:47:35,489,HLT_DoublePhoton33_CaloIdL_v4,0.002874836,0.002552518
300780:6060,08/09/17 08:01:22,334,HLT_DoublePhoton33_CaloIdL_v4,0.001980696,0.001814312
300785:6060,08/09/17 10:49:33,1252,HLT_DoublePhoton33_CaloIdL_v4,0.006969751,0.006576122
300806:6061,08/09/17 21:47:20,179,HLT_DoublePhoton33_CaloIdL_v4,0.000995262,0.000815846
300811:6061,08/09/17 23:03:45,500,HLT_DoublePhoton33_CaloIdL_v4,0.002968064,0.002641027
300812:6061,08/10/17 02:25:24,58,HLT_DoublePhoton33_CaloIdL_v4,0.000360992,0.000321693
300816:6061,08/10/17 02:54:46,150,HLT_DoublePhoton33_CaloIdL_v4,0.000892050,0.000755223
300817:6061,08/10/17 03:55:18,460,HLT_DoublePhoton33_CaloIdL_v4,0.002695918,0.002501387
301046:6072,08/12/17 01:36:15,62,HLT_DoublePhoton33_CaloIdL_v4,0.000447981,0.000422222
301141:6082,08/14/17 12:14:40,7,HLT_DoublePhoton33_CaloIdL_v4,0.000031405,0.000030300
301142:6082,08/14/17 12:20:37,897,HLT_DoublePhoton33_CaloIdL_v4,0.004680859,0.004526813
301161:6084,08/14/17 21:38:32,761,HLT_DoublePhoton33_CaloIdL_v4,0.004075234,0.003887948
301165:6084,08/15/17 02:39:09,145,HLT_DoublePhoton33_CaloIdL_v4,0.000747666,0.000736406
301179:6086,08/15/17 07:58:06,19,HLT_DoublePhoton33_CaloIdL_v4,0.000086943,0.000049957
301180:6086,08/15/17 08:08:13,92,HLT_DoublePhoton33_CaloIdL_v4,0.000476001,0.000443709
301183:6086,08/15/17 08:47:34,299,HLT_DoublePhoton33_CaloIdL_v4,0.001551509,0.001461250
301281:6089,08/15/17 23:07:41,120,HLT_DoublePhoton33_CaloIdL_v4,0.000644784,0.000598132
301283:6089,08/15/17 23:59:33,884,HLT_DoublePhoton33_CaloIdL_v4,0.004709486,0.004559653
301298:6090,08/16/17 09:17:06,905,HLT_DoublePhoton33_CaloIdL_v4,0.004405067,0.004248046
301323:6091,08/16/17 18:21:51,954,HLT_DoublePhoton33_CaloIdL_v4,0.004866188,0.004620121
301330:6093,08/17/17 05:31:24,332,HLT_DoublePhoton33_CaloIdL_v4,0.001668347,0.001571779
301359:6094,08/17/17 11:07:05,287,HLT_DoublePhoton33_CaloIdL_v4,0.001488732,0.001397031
301384:6096,08/17/17 15:43:36,476,HLT_DoublePhoton33_CaloIdL_v4,0.002396120,0.002301317
301391:6097,08/17/17 21:43:51,175,HLT_DoublePhoton33_CaloIdL_v4,0.000895782,0.000843280
301392:6097,08/17/17 22:57:14,627,HLT_DoublePhoton33_CaloIdL_v4,0.003252735,0.003132721
301393:6097,08/18/17 03:04:23,17,HLT_DoublePhoton33_CaloIdL_v4,0.000087555,0.000084025
301396:6097,08/18/17 03:39:05,26,HLT_DoublePhoton33_CaloIdL_v4,0.000130077,0.000120641
301397:6097,08/18/17 03:55:16,719,HLT_DoublePhoton33_CaloIdL_v4,0.004039500,0.003909448
301398:6097,08/18/17 08:43:04,9,HLT_DoublePhoton33_CaloIdL_v4,0.000050539,0.000026633
301399:6097,08/18/17 08:50:12,108,HLT_DoublePhoton33_CaloIdL_v4,0.000593140,0.000584876
301417:6098,08/18/17 12:47:02,318,HLT_DoublePhoton33_CaloIdL_v4,0.001721084,0.001650960
301447:6104,08/19/17 11:30:21,422,HLT_DoublePhoton33_CaloIdL_v4,0.002226372,0.002129203
301448:6104,08/19/17 14:20:04,325,HLT_DoublePhoton33_CaloIdL_v4,0.001598765,0.001549071
301449:6104,08/19/17 16:30:03,398,HLT_DoublePhoton33_CaloIdL_v4,0.002334127,0.002187414
301450:6104,08/19/17 19:07:02,173,HLT_DoublePhoton33_CaloIdL_v4,0.000948627,0.000925052
301461:6105,08/19/17 23:02:59,554,HLT_DoublePhoton33_CaloIdL_v4,0.002788778,0.002598258
301472:6106,08/20/17 14:13:17,796,HLT_DoublePhoton33_CaloIdL_v4,0.003922695,0.003800100
301475:6106,08/20/17 19:47:00,12,HLT_DoublePhoton33_CaloIdL_v4,0.000058664,0.000050264
301476:6106,08/20/17 19:53:54,844,HLT_DoublePhoton33_CaloIdL_v4,0.005082542,0.004939955
301519:6110,08/21/17 13:13:28,203,HLT_DoublePhoton33_CaloIdL_v4,0.000984441,0.000885960
301524:6110,08/21/17 14:45:22,257,HLT_DoublePhoton33_CaloIdL_v4,0.001374857,0.001325107
301529:6110,08/21/17 17:22:10,49,HLT_DoublePhoton33_CaloIdL_v4,0.000235842,0.000212209
301530:6110,08/21/17 17:44:34,107,HLT_DoublePhoton33_CaloIdL_v4,0.000494348,0.000462423
301531:6110,08/21/17 18:34:34,393,HLT_DoublePhoton33_CaloIdL_v4,0.002372504,0.002292954
301532:6110,08/21/17 21:12:59,611,HLT_DoublePhoton33_CaloIdL_v4,0.003046172,0.002983680
301567:6114,08/22/17 08:46:48,359,HLT_DoublePhoton33_CaloIdL_v4,0.001769819,0.001687710
301627:6116,08/22/17 23:21:42,887,HLT_DoublePhoton33_CaloIdL_v4,0.004061370,0.003980176
301664:6119,08/23/17 12:24:23,411,HLT_DoublePhoton33_CaloIdL_v4,0.002126679,0.002045835
301665:6119,08/23/17 15:07:51,463,HLT_DoublePhoton33_CaloIdL_v4,0.002250874,0.002194643
301694:6123,08/24/17 04:23:23,67,HLT_DoublePhoton33_CaloIdL_v4,0.000307543,0.000278403
301912:6136,08/26/17 13:57:23,332,HLT_DoublePhoton33_CaloIdL_v4,0.001291267,0.001234791
301913:6136,08/26/17 16:26:53,55,HLT_DoublePhoton33_CaloIdL_v4,0.000202400,0.000192188
301914:6136,08/26/17 16:50:05,350,HLT_DoublePhoton33_CaloIdL_v4,0.001178024,0.001146691
301941:6138,08/27/17 09:32:02,538,HLT_DoublePhoton33_CaloIdL_v4,0.002483114,0.002403440
301959:6140,08/27/17 18:23:25,1909,HLT_DoublePhoton33_CaloIdL_v4,0.010135404,0.009866678
301960:6140,08/28/17 06:47:35,147,HLT_DoublePhoton33_CaloIdL_v4,0.000693189,0.000678932
301970:6141,08/28/17 10:42:12,118,HLT_DoublePhoton33_CaloIdL_v4,0.000562322,0.000545100
301984:6142,08/28/17 14:13:01,300,HLT_DoublePhoton33_CaloIdL_v4,0.001434389,0.001353041
301985:6142,08/28/17 16:11:52,360,HLT_DoublePhoton33_CaloIdL_v4,0.001930713,0.001867201
301986:6142,08/28/17 18:34:30,379,HLT_DoublePhoton33_CaloIdL_v4,0.001881785,0.001822435
301987:6142,08/28/17 21:03:26,1128,HLT_DoublePhoton33_CaloIdL_v4,0.006266169,0.006159749
301997:6143,08/29/17 06:55:19,361,HLT_DoublePhoton33_CaloIdL_v4,0.001820557,0.001736594
301998:6143,08/29/17 09:19:31,1704,HLT_DoublePhoton33_CaloIdL_v4,0.009030021,0.008857664
302019:6146,08/30/17 03:40:54,53,HLT_DoublePhoton33_CaloIdL_v4,0.000239080,0.000222265
302026:6147,08/30/17 06:49:09,30,HLT_DoublePhoton33_CaloIdL_v5,0.000108903,0.000096914
302029:6147,08/30/17 07:16:38,92,HLT_DoublePhoton33_CaloIdL_v5,0.000387788,0.000318365
302031:6147,08/30/17 08:08:29,814,HLT_DoublePhoton33_CaloIdL_v5,0.003597521,0.003446480
302033:6147,08/30/17 13:34:23,41,HLT_DoublePhoton33_CaloIdL_v5,0.000232003,0.000213709
302034:6147,08/30/17 13:54:42,12,HLT_DoublePhoton33_CaloIdL_v5,0.000067461,0.000020148
302037:6147,08/30/17 14:25:38,2,HLT_DoublePhoton33_CaloIdL_v5,0.000010920,0.000002518
302038:6147,08/30/17 14:31:57,1,HLT_DoublePhoton33_CaloIdL_v5,0.000005421,0.000000374
302040:6147,08/30/17 14:35:43,168,HLT_DoublePhoton33_CaloIdL_v5,0.000893017,0.000873118
302041:6147,08/30/17 15:44:00,65,HLT_DoublePhoton33_CaloIdL_v5,0.000329491,0.000322422
302042:6147,08/30/17 16:12:11,516,HLT_DoublePhoton33_CaloIdL_v5,0.002340248,0.002290983
302043:6147,08/30/17 19:35:17,228,HLT_DoublePhoton33_CaloIdL_v5,0.000967695,0.000948560
302131:6152,08/31/17 12:32:49,873,HLT_DoublePhoton33_CaloIdL_v5,0.004201905,0.004111046
302159:6155,09/01/17 00:37:45,108,HLT_DoublePhoton33_CaloIdL_v5,0.000471982,0.000446572
302163:6156,09/01/17 03:33:23,1189,HLT_DoublePhoton33_CaloIdL_v5,0.005442521,0.005260361
302165:6156,09/01/17 11:25:29,80,HLT_DoublePhoton33_CaloIdL_v5,0.000301646,0.000287083
302166:6156,09/01/17 11:58:48,16,HLT_DoublePhoton33_CaloIdL_v5,0.000064307,0.000063284
302225:6158,09/01/17 18:41:42,868,HLT_DoublePhoton33_CaloIdL_v5,0.003868153,0.003783568
302228:6159,09/02/17 03:31:11,234,HLT_DoublePhoton33_CaloIdL_v5,0.001089232,0.001048514
302229:6159,09/02/17 05:05:33,457,HLT_DoublePhoton33_CaloIdL_v5,0.001922544,0.001876966
302240:6160,09/02/17 10:53:49,960,HLT_DoublePhoton33_CaloIdL_v5,0.004486764,0.004392612
302262:6161,09/03/17 03:32:01,428,HLT_DoublePhoton33_CaloIdL_v5,0.001881427,0.001812360
302263:6161,09/03/17 06:21:33,1250,HLT_DoublePhoton33_CaloIdL_v5,0.005909452,0.005787282
302277:6165,09/03/17 22:44:53,372,HLT_DoublePhoton33_CaloIdL_v5,0.001537928,0.001493364
302279:6165,09/04/17 07:35:57,70,HLT_DoublePhoton33_CaloIdL_v5,0.000428145,0.000398277
302280:6165,09/04/17 08:06:51,152,HLT_DoublePhoton33_CaloIdL_v5,0.001067400,0.001050949
302322:6167,09/04/17 17:43:03,838,HLT_DoublePhoton33_CaloIdL_v5,0.003996628,0.003900954
