#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
316766:6714,05/23/18 05:50:20,2148,HLT_Mu18_Mu9_DZ_v4,0.014472140,0.014026319
316876:6719,05/24/18 23:17:15,610,HLT_Mu18_Mu9_DZ_v4,0.005912589,0.005409476
316877:6719,05/25/18 03:18:15,395,HLT_Mu18_Mu9_DZ_v4,0.002879196,0.002776287
316879:6719,05/25/18 06:01:35,156,HLT_Mu18_Mu9_DZ_v4,0.000963438,0.000912830
316928:6724,05/25/18 17:30:22,149,HLT_Mu18_Mu9_DZ_v4,0.001142836,0.001110431
316985:6731,05/27/18 20:04:08,471,HLT_Mu18_Mu9_DZ_v4,0.004452245,0.004313653
316993:6733,05/28/18 03:32:50,211,HLT_Mu18_Mu9_DZ_v4,0.001992534,0.001861843
316994:6733,05/28/18 04:58:46,14,HLT_Mu18_Mu9_DZ_v4,0.000126787,0.000119427
316995:6733,05/28/18 05:06:29,623,HLT_Mu18_Mu9_DZ_v4,0.004797392,0.004654863
317080:6737,05/28/18 20:40:32,26,HLT_Mu18_Mu9_DZ_v4,0.000208045,0.000196106
317087:6738,05/28/18 23:14:11,741,HLT_Mu18_Mu9_DZ_v4,0.006323617,0.006080010
317089:6738,05/29/18 04:46:51,1003,HLT_Mu18_Mu9_DZ_v4,0.005533186,0.005322623
317182:6741,05/30/18 09:15:46,1377,HLT_Mu18_Mu9_DZ_v4,0.010547109,0.010155181
317212:6744,05/31/18 02:42:17,140,HLT_Mu18_Mu9_DZ_v4,0.001357751,0.001279309
317213:6744,05/31/18 03:40:05,375,HLT_Mu18_Mu9_DZ_v4,0.003258262,0.003137227
317279:6747,05/31/18 17:11:10,466,HLT_Mu18_Mu9_DZ_v4,0.001707795,0.001647290
317291:6749,06/01/18 02:53:28,791,HLT_Mu18_Mu9_DZ_v4,0.007084697,0.006850722
317292:6749,06/01/18 08:08:05,330,HLT_Mu18_Mu9_DZ_v4,0.002191172,0.002125166
317297:6749,06/01/18 11:34:35,697,HLT_Mu18_Mu9_DZ_v4,0.003185361,0.003094973
317319:6751,06/01/18 19:42:33,139,HLT_Mu18_Mu9_DZ_v4,0.001419539,0.001337864
317320:6751,06/01/18 20:37:54,1820,HLT_Mu18_Mu9_DZ_v4,0.011926254,0.011519182
317338:6752,06/02/18 10:48:26,42,HLT_Mu18_Mu9_DZ_v4,0.000398486,0.000340777
317339:6752,06/02/18 11:06:14,163,HLT_Mu18_Mu9_DZ_v4,0.001708938,0.001643744
317340:6752,06/02/18 12:17:48,418,HLT_Mu18_Mu9_DZ_v4,0.003696103,0.003514909
317382:6755,06/03/18 16:34:21,71,HLT_Mu18_Mu9_DZ_v4,0.000694724,0.000603486
317383:6755,06/03/18 17:05:19,58,HLT_Mu18_Mu9_DZ_v4,0.000597487,0.000561281
317391:6757,06/04/18 03:21:59,8,HLT_Mu18_Mu9_DZ_v4,0.000087413,0.000067932
317392:6757,06/04/18 03:27:44,1898,HLT_Mu18_Mu9_DZ_v4,0.012633904,0.012266416
317435:6759,06/05/18 00:15:36,1397,HLT_Mu18_Mu9_DZ_v4,0.009361123,0.009015323
317438:6759,06/05/18 09:20:20,307,HLT_Mu18_Mu9_DZ_v4,0.001293672,0.001242739
317475:6761,06/05/18 18:13:47,68,HLT_Mu18_Mu9_DZ_v4,0.000676938,0.000644029
317478:6761,06/05/18 18:47:21,23,HLT_Mu18_Mu9_DZ_v4,0.000211910,0.000198431
317484:6761,06/05/18 19:51:18,523,HLT_Mu18_Mu9_DZ_v4,0.004143629,0.004008900
317488:6761,06/05/18 23:26:30,844,HLT_Mu18_Mu9_DZ_v4,0.004672901,0.004528202
317527:6763,06/06/18 22:52:12,1447,HLT_Mu18_Mu9_DZ_v4,0.011666938,0.011302476
317591:6768,06/08/18 07:07:54,292,HLT_Mu18_Mu9_DZ_v4,0.002881295,0.002777913
317626:6770,06/08/18 20:45:30,2006,HLT_Mu18_Mu9_DZ_v4,0.013662390,0.013223488
317640:6772,06/09/18 13:47:48,801,HLT_Mu18_Mu9_DZ_v4,0.006790281,0.006529482
317641:6772,06/09/18 19:02:09,1390,HLT_Mu18_Mu9_DZ_v4,0.006910905,0.006707875
317648:6773,06/10/18 06:27:56,95,HLT_Mu18_Mu9_DZ_v4,0.000936647,0.000847048
317649:6773,06/10/18 07:08:12,621,HLT_Mu18_Mu9_DZ_v4,0.005011255,0.004830289
317650:6773,06/10/18 11:10:27,1304,HLT_Mu18_Mu9_DZ_v4,0.006607787,0.006399911
317661:6774,06/10/18 21:56:59,1222,HLT_Mu18_Mu9_DZ_v4,0.009688376,0.009391278
317663:6774,06/11/18 06:27:15,858,HLT_Mu18_Mu9_DZ_v4,0.003931072,0.003832534
317683:6776,06/11/18 16:18:33,320,HLT_Mu18_Mu9_DZ_v4,0.003059204,0.002946295
317696:6778,06/12/18 00:00:42,645,HLT_Mu18_Mu9_DZ_v4,0.005946904,0.005719671
318733:6850,06/26/18 22:28:18,33,HLT_Mu18_Mu9_DZ_v4,0.000074651,0.000069805
318828:6858,06/28/18 06:30:24,70,HLT_Mu18_Mu9_DZ_v4,0.000342004,0.000330732
318872:6860,06/28/18 15:50:31,272,HLT_Mu18_Mu9_DZ_v4,0.002380649,0.002296363
318874:6860,06/28/18 17:39:38,320,HLT_Mu18_Mu9_DZ_v4,0.002605516,0.002489130
318876:6860,06/28/18 19:45:23,161,HLT_Mu18_Mu9_DZ_v4,0.001225839,0.001164676
318877:6860,06/28/18 20:49:22,615,HLT_Mu18_Mu9_DZ_v4,0.004126535,0.004013721
319077:6874,07/01/18 23:27:46,41,HLT_Mu18_Mu9_DZ_v4,0.000421177,0.000409297
319337:6901,07/08/18 02:05:51,2193,HLT_Mu18_Mu9_DZ_v4,0.005933703,0.005809720
319347:6904,07/08/18 19:53:18,651,HLT_Mu18_Mu9_DZ_v4,0.005726913,0.005271401
319348:6904,07/09/18 00:07:18,37,HLT_Mu18_Mu9_DZ_v4,0.000274016,0.000125162
319349:6904,07/09/18 00:23:34,148,HLT_Mu18_Mu9_DZ_v4,0.001049131,0.001021096
319449:6909,07/09/18 20:59:32,698,HLT_Mu18_Mu9_DZ_v4,0.006489662,0.006229343
319450:6909,07/10/18 01:32:44,681,HLT_Mu18_Mu9_DZ_v4,0.005312620,0.005176140
319456:6909,07/10/18 07:08:40,209,HLT_Mu18_Mu9_DZ_v4,0.001350472,0.001300391
319459:6909,07/10/18 08:32:35,78,HLT_Mu18_Mu9_DZ_v4,0.000441036,0.000430303
319486:6911,07/11/18 09:10:21,66,HLT_Mu18_Mu9_DZ_v4,0.000526535,0.000507870
319503:6911,07/11/18 17:30:46,317,HLT_Mu18_Mu9_DZ_v4,0.002370327,0.002273980
319524:6912,07/11/18 22:27:29,1424,HLT_Mu18_Mu9_DZ_v4,0.011769294,0.011417537
319526:6912,07/12/18 08:14:19,282,HLT_Mu18_Mu9_DZ_v4,0.001793992,0.001741489
319528:6912,07/12/18 10:12:58,254,HLT_Mu18_Mu9_DZ_v4,0.001494986,0.001460273
319579:6919,07/13/18 04:43:17,3128,HLT_Mu18_Mu9_DZ_v4,0.021067511,0.020462262
319625:6921,07/14/18 14:05:51,190,HLT_Mu18_Mu9_DZ_v4,0.001823955,0.001764901
319639:6923,07/14/18 18:52:13,1479,HLT_Mu18_Mu9_DZ_v4,0.010588705,0.010233509
319656:6924,07/15/18 07:26:01,256,HLT_Mu18_Mu9_DZ_v4,0.002281674,0.002161796
319657:6924,07/15/18 09:09:07,167,HLT_Mu18_Mu9_DZ_v4,0.001343821,0.001295602
319658:6924,07/15/18 10:17:14,222,HLT_Mu18_Mu9_DZ_v4,0.001597858,0.001542910
319659:6924,07/15/18 11:50:26,87,HLT_Mu18_Mu9_DZ_v4,0.000565209,0.000544692
319678:6925,07/15/18 15:20:13,259,HLT_Mu18_Mu9_DZ_v4,0.002476309,0.002385621
319687:6927,07/15/18 22:28:04,45,HLT_Mu18_Mu9_DZ_v4,0.000412170,0.000401323
319697:6929,07/16/18 02:17:40,437,HLT_Mu18_Mu9_DZ_v4,0.001571319,0.001514032
319698:6929,07/16/18 05:13:10,312,HLT_Mu18_Mu9_DZ_v4,0.000930093,0.000907382
319756:6931,07/16/18 15:39:04,1923,HLT_Mu18_Mu9_DZ_v4,0.012677109,0.012255114
319840:6939,07/17/18 22:27:53,348,HLT_Mu18_Mu9_DZ_v4,0.001281552,0.001242974
319841:6939,07/18/18 00:44:33,167,HLT_Mu18_Mu9_DZ_v4,0.000521007,0.000507008
319847:6940,07/18/18 04:02:30,3,HLT_Mu18_Mu9_DZ_v4,0.000033253,0.000022588
319848:6940,07/18/18 04:04:45,53,HLT_Mu18_Mu9_DZ_v4,0.000498214,0.000477038
319849:6940,07/18/18 04:28:02,492,HLT_Mu18_Mu9_DZ_v4,0.004505430,0.004338802
319851:6940,07/18/18 07:46:30,4,HLT_Mu18_Mu9_DZ_v4,0.000031255,0.000028426
319853:6940,07/18/18 08:01:32,256,HLT_Mu18_Mu9_DZ_v4,0.001832689,0.001780087
319854:6940,07/18/18 09:44:34,225,HLT_Mu18_Mu9_DZ_v4,0.001380878,0.001342908
319908:6942,07/19/18 02:40:13,51,HLT_Mu18_Mu9_DZ_v4,0.000489467,0.000457396
319909:6942,07/19/18 03:03:13,7,HLT_Mu18_Mu9_DZ_v4,0.002745400,0.001120242
319910:6942,07/19/18 03:09:20,983,HLT_Mu18_Mu9_DZ_v4,0.007886844,0.007621629
319912:6942,07/19/18 09:34:18,59,HLT_Mu18_Mu9_DZ_v4,0.000354279,0.000335931
319913:6942,07/19/18 09:59:24,56,HLT_Mu18_Mu9_DZ_v4,0.000325465,0.000314156
319914:6942,07/19/18 10:22:49,32,HLT_Mu18_Mu9_DZ_v4,0.000181313,0.000171996
319915:6942,07/19/18 10:37:23,416,HLT_Mu18_Mu9_DZ_v4,0.002223501,0.002170058
319941:6944,07/19/18 19:59:35,256,HLT_Mu18_Mu9_DZ_v4,0.002475508,0.002360430
319942:6944,07/19/18 21:41:30,50,HLT_Mu18_Mu9_DZ_v4,0.000448571,0.000436723
319950:6946,07/20/18 02:45:30,168,HLT_Mu18_Mu9_DZ_v4,0.001695999,0.001648399
319991:6953,07/20/18 15:48:51,837,HLT_Mu18_Mu9_DZ_v4,0.007313242,0.007052785
319992:6953,07/20/18 21:15:39,264,HLT_Mu18_Mu9_DZ_v4,0.001707857,0.001639663
319993:6953,07/20/18 23:01:06,955,HLT_Mu18_Mu9_DZ_v4,0.004693672,0.004566895
320002:6956,07/21/18 08:17:32,141,HLT_Mu18_Mu9_DZ_v4,0.001313080,0.001255087
320006:6956,07/21/18 09:46:32,340,HLT_Mu18_Mu9_DZ_v4,0.002946985,0.002853504
320010:6956,07/21/18 14:27:42,330,HLT_Mu18_Mu9_DZ_v4,0.001916602,0.001866917
320011:6956,07/21/18 16:38:02,302,HLT_Mu18_Mu9_DZ_v4,0.001577830,0.001528451
320012:6956,07/21/18 18:38:20,99,HLT_Mu18_Mu9_DZ_v4,0.000467799,0.000451517
320023:6957,07/21/18 21:33:03,276,HLT_Mu18_Mu9_DZ_v4,0.002598751,0.002470865
320024:6957,07/21/18 23:21:36,410,HLT_Mu18_Mu9_DZ_v4,0.003261020,0.003161024
320025:6957,07/22/18 02:03:20,113,HLT_Mu18_Mu9_DZ_v4,0.000780395,0.000752831
320026:6957,07/22/18 02:49:54,204,HLT_Mu18_Mu9_DZ_v4,0.001289115,0.001252143
320038:6960,07/22/18 07:09:04,621,HLT_Mu18_Mu9_DZ_v4,0.005685217,0.005467810
320039:6960,07/22/18 11:13:45,30,HLT_Mu18_Mu9_DZ_v4,0.000228557,0.000205007
320040:6960,07/22/18 11:29:06,737,HLT_Mu18_Mu9_DZ_v4,0.004583977,0.004435713
320059:6961,07/22/18 18:43:23,105,HLT_Mu18_Mu9_DZ_v4,0.001090392,0.001022716
320060:6961,07/22/18 19:27:05,42,HLT_Mu18_Mu9_DZ_v4,0.000413112,0.000393125
320061:6961,07/22/18 19:46:28,49,HLT_Mu18_Mu9_DZ_v4,0.000477343,0.000456751
320062:6961,07/22/18 20:06:50,21,HLT_Mu18_Mu9_DZ_v4,0.000200019,0.000173912
320063:6961,07/22/18 20:17:40,64,HLT_Mu18_Mu9_DZ_v4,0.000592279,0.000554153
320064:6961,07/22/18 20:48:07,200,HLT_Mu18_Mu9_DZ_v4,0.001709516,0.001621665
320065:6961,07/22/18 22:09:30,920,HLT_Mu18_Mu9_DZ_v4,0.005874527,0.005677155
320673:7005,08/01/18 02:33:01,867,HLT_Mu18_Mu9_DZ_v4,0.001647156,0.001614804
320674:7005,08/01/18 08:11:46,599,HLT_Mu18_Mu9_DZ_v4,0.000857682,0.000843729
320688:7006,08/01/18 15:24:06,483,HLT_Mu18_Mu9_DZ_v4,0.003383042,0.003271380
320712:7008,08/02/18 02:45:01,204,HLT_Mu18_Mu9_DZ_v4,0.001799031,0.001739495
320757:7013,08/02/18 14:37:56,332,HLT_Mu18_Mu9_DZ_v4,0.003022155,0.002917090
320804:7017,08/03/18 07:27:51,1229,HLT_Mu18_Mu9_DZ_v4,0.008273896,0.007975833
320807:7017,08/03/18 15:28:46,7,HLT_Mu18_Mu9_DZ_v4,0.001319980,0.000348408
320809:7017,08/03/18 15:43:13,716,HLT_Mu18_Mu9_DZ_v4,0.002725424,0.002655768
320821:7018,08/03/18 23:57:32,181,HLT_Mu18_Mu9_DZ_v4,0.001574289,0.001510823
320822:7018,08/04/18 01:09:16,523,HLT_Mu18_Mu9_DZ_v4,0.003875561,0.003745360
320823:7018,08/04/18 04:34:31,360,HLT_Mu18_Mu9_DZ_v4,0.002070833,0.002000633
320824:7018,08/04/18 06:55:49,1051,HLT_Mu18_Mu9_DZ_v4,0.004209160,0.004100501
320838:7020,08/04/18 17:31:12,265,HLT_Mu18_Mu9_DZ_v4,0.002423211,0.002309152
320840:7020,08/04/18 19:20:14,471,HLT_Mu18_Mu9_DZ_v4,0.003671068,0.003526076
320841:7020,08/04/18 22:26:03,205,HLT_Mu18_Mu9_DZ_v4,0.001308691,0.001261704
320853:7024,08/05/18 06:48:20,329,HLT_Mu18_Mu9_DZ_v4,0.003059087,0.002951636
320854:7024,08/05/18 08:59:06,125,HLT_Mu18_Mu9_DZ_v4,0.001035025,0.000991123
320855:7024,08/05/18 09:50:43,565,HLT_Mu18_Mu9_DZ_v4,0.003799785,0.003663981
320856:7024,08/05/18 13:36:28,159,HLT_Mu18_Mu9_DZ_v4,0.000864970,0.000837271
320857:7024,08/05/18 14:39:57,272,HLT_Mu18_Mu9_DZ_v4,0.001368511,0.001321496
320858:7024,08/05/18 16:27:33,230,HLT_Mu18_Mu9_DZ_v4,0.000975812,0.000938027
320859:7024,08/05/18 18:00:16,40,HLT_Mu18_Mu9_DZ_v4,0.000128645,0.000123167
320887:7026,08/05/18 22:38:34,273,HLT_Mu18_Mu9_DZ_v4,0.002695833,0.002609039
320888:7026,08/06/18 00:26:10,26,HLT_Mu18_Mu9_DZ_v4,0.000244107,0.000237505
320916:7031,08/06/18 09:12:39,24,HLT_Mu18_Mu9_DZ_v4,0.000183406,0.000165875
320917:7031,08/06/18 09:25:17,1926,HLT_Mu18_Mu9_DZ_v4,0.012317456,0.011945044
320920:7031,08/06/18 21:56:15,178,HLT_Mu18_Mu9_DZ_v4,0.000616731,0.000600336
320933:7033,08/07/18 03:29:36,172,HLT_Mu18_Mu9_DZ_v4,0.001361174,0.001299145
320934:7033,08/07/18 04:38:31,826,HLT_Mu18_Mu9_DZ_v4,0.005435798,0.005261515
320936:7033,08/07/18 10:01:22,400,HLT_Mu18_Mu9_DZ_v4,0.002039501,0.001958001
320941:7033,08/07/18 12:39:42,93,HLT_Mu18_Mu9_DZ_v4,0.000404473,0.000390952
320980:7035,08/07/18 15:52:40,99,HLT_Mu18_Mu9_DZ_v4,0.000989041,0.000960188
320995:7036,08/07/18 19:28:55,183,HLT_Mu18_Mu9_DZ_v4,0.000704583,0.000644905
320996:7036,08/07/18 20:42:30,380,HLT_Mu18_Mu9_DZ_v4,0.001264605,0.001207200
321004:7037,08/08/18 01:47:42,147,HLT_Mu18_Mu9_DZ_v4,0.001257303,0.001172662
