#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
300372:6041,08/03/17 13:32:05,8,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002388738,0.001983119
300375:6041,08/03/17 13:58:15,93,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001710630,0.001595258
300389:6044,08/03/17 18:48:33,115,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002852948,0.002066850
300399:6044,08/03/17 21:15:04,17,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000282976,0.000235150
300400:6044,08/03/17 21:26:33,672,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.011952397,0.011103266
300401:6044,08/04/17 02:03:03,655,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.011158860,0.010536382
300459:6046,08/04/17 12:16:31,293,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.005130941,0.004528193
300461:6046,08/04/17 14:16:24,88,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001452176,0.001318773
300462:6046,08/04/17 14:56:36,91,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001686602,0.001529188
300463:6046,08/04/17 15:38:40,124,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002213645,0.002052898
300464:6046,08/04/17 16:34:29,243,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004426220,0.003953498
300466:6046,08/04/17 18:25:04,643,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.011040243,0.010295067
300467:6046,08/04/17 22:39:50,563,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.009883103,0.009319970
300497:6048,08/05/17 07:32:31,150,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002312918,0.001773078
300514:6050,08/05/17 12:01:12,113,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001919427,0.001419414
300515:6050,08/05/17 12:46:59,895,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.016121320,0.014928959
300516:6050,08/05/17 19:30:10,109,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001805085,0.001507923
300517:6050,08/05/17 20:16:08,529,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.009393477,0.008903251
300558:6052,08/06/17 11:30:09,534,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.009604548,0.008928364
300560:6052,08/06/17 15:03:15,840,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.014848083,0.013993002
300574:6053,08/07/17 02:51:21,96,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001689882,0.001340231
300575:6053,08/07/17 03:34:38,76,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001340305,0.000697675
300576:6053,08/07/17 04:08:51,1199,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.021008507,0.019660677
300631:6054,08/07/17 15:33:51,159,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002889380,0.002372602
300632:6054,08/07/17 16:47:35,20,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000353867,0.000225839
300633:6054,08/07/17 16:58:51,447,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.007795651,0.007151052
300635:6054,08/07/17 20:07:40,174,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.003049294,0.002813047
300636:6054,08/07/17 21:23:44,1570,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.026438328,0.024996008
300673:6055,08/08/17 10:50:17,16,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000303262,0.000280827
300674:6055,08/08/17 11:03:35,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000544361,0.000436349
300675:6055,08/08/17 11:18:43,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000458197,0.000161073
300676:6055,08/08/17 11:31:55,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000466377,0.000405103
300742:6057,08/08/17 17:08:58,288,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.005380189,0.004665760
300777:6060,08/09/17 04:47:35,489,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.008556789,0.007600755
300780:6060,08/09/17 08:01:22,334,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.005986056,0.005485158
300785:6060,08/09/17 10:49:33,1252,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.021104998,0.019912666
300806:6061,08/09/17 21:47:20,179,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002967696,0.002428881
300811:6061,08/09/17 23:03:45,500,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.008811191,0.007838700
300812:6061,08/10/17 02:25:24,58,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001107041,0.000986526
300816:6061,08/10/17 02:54:46,150,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002735622,0.002316018
300817:6061,08/10/17 03:55:18,460,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.007965499,0.007389946
301046:6072,08/12/17 01:36:15,62,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001119953,0.001055556
301141:6082,08/14/17 12:14:40,7,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000081130,0.000078275
301142:6082,08/14/17 12:20:37,897,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.012282108,0.011877880
301161:6084,08/14/17 21:38:32,761,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.010624459,0.010137405
301165:6084,08/15/17 02:39:09,145,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001962624,0.001933065
301179:6086,08/15/17 07:58:06,19,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000237644,0.000136550
301180:6086,08/15/17 08:08:13,92,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001246129,0.001162375
301183:6086,08/15/17 08:47:34,299,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004008066,0.003774895
301281:6089,08/15/17 23:07:41,120,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001665693,0.001545173
301283:6089,08/15/17 23:59:33,884,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.012253761,0.011864287
301298:6090,08/16/17 09:17:06,905,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.011729795,0.011308666
301323:6091,08/16/17 18:21:51,954,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.012913802,0.012262861
301330:6093,08/17/17 05:31:24,332,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004560147,0.004296196
301359:6094,08/17/17 11:07:05,287,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004069200,0.003818550
301384:6096,08/17/17 15:43:36,476,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.006549393,0.006290265
301391:6097,08/17/17 21:43:51,175,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002448471,0.002304966
301392:6097,08/17/17 22:57:14,627,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.008606569,0.008289539
301393:6097,08/18/17 03:04:23,17,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000226185,0.000217066
301396:6097,08/18/17 03:39:05,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000336033,0.000311655
301397:6097,08/18/17 03:55:16,719,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.010552080,0.010212510
301398:6097,08/18/17 08:43:04,9,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000132664,0.000069911
301399:6097,08/18/17 08:50:12,108,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001556992,0.001535299
301417:6098,08/18/17 12:47:02,318,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004704296,0.004512623
301447:6104,08/19/17 11:30:21,422,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.005842778,0.005588522
301448:6104,08/19/17 14:20:04,325,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004130144,0.004001767
301449:6104,08/19/17 16:30:03,398,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.006112503,0.005727807
301450:6104,08/19/17 19:07:02,173,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002490146,0.002428262
301461:6105,08/19/17 23:02:59,554,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.007487407,0.006975804
301472:6106,08/20/17 14:13:17,796,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.010448661,0.010120370
301475:6106,08/20/17 19:47:00,12,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000151550,0.000129850
301476:6106,08/20/17 19:53:54,844,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.013212896,0.012844021
301519:6110,08/21/17 13:13:28,203,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.002640124,0.002377262
301524:6110,08/21/17 14:45:22,257,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.003551715,0.003423193
301529:6110,08/21/17 17:22:10,49,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000609259,0.000548206
301530:6110,08/21/17 17:44:34,107,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001277065,0.001194592
301531:6110,08/21/17 18:34:34,393,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.006226895,0.006018088
301532:6110,08/21/17 21:12:59,611,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.007996202,0.007832161
301567:6114,08/22/17 08:46:48,359,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004746853,0.004525224
301627:6116,08/22/17 23:21:42,887,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.010616440,0.010403231
301664:6119,08/23/17 12:24:23,411,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.005600947,0.005389552
301665:6119,08/23/17 15:07:51,463,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.005814758,0.005669495
301694:6123,08/24/17 04:23:23,67,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000811465,0.000734620
301912:6136,08/26/17 13:57:23,332,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.003335772,0.003189877
301913:6136,08/26/17 16:26:53,55,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000522866,0.000496487
301914:6136,08/26/17 16:50:05,350,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.003043230,0.002962284
301941:6138,08/27/17 09:32:02,538,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.006414771,0.006208888
301959:6140,08/27/17 18:23:25,1909,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.026681174,0.025969843
301960:6140,08/28/17 06:47:35,147,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001819622,0.001782196
301970:6141,08/28/17 10:42:12,118,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.001537013,0.001489940
301984:6142,08/28/17 14:13:01,300,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.003920662,0.003698311
301985:6142,08/28/17 16:11:52,360,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.005021578,0.004855922
301986:6142,08/28/17 18:34:30,379,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004871310,0.004716868
301987:6142,08/28/17 21:03:26,1128,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.016372579,0.016094317
301997:6143,08/29/17 06:55:19,361,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.004878452,0.004654820
301998:6143,08/29/17 09:19:31,1704,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.023569789,0.023120320
302019:6146,08/30/17 03:40:54,53,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v12,0.000653485,0.000607524
302026:6147,08/30/17 06:49:09,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.000348490,0.000310126
302029:6147,08/30/17 07:16:38,92,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.001240920,0.001018770
302031:6147,08/30/17 08:08:29,814,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.011745498,0.011252428
302033:6147,08/30/17 13:34:23,41,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.000794840,0.000732139
302034:6147,08/30/17 13:54:42,12,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.000231294,0.000069078
302037:6147,08/30/17 14:25:38,2,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.000037441,0.000008634
302038:6147,08/30/17 14:31:57,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.000018587,0.000001283
302040:6147,08/30/17 14:35:43,168,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.003061771,0.002993549
302041:6147,08/30/17 15:44:00,65,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.001129683,0.001105448
302042:6147,08/30/17 16:12:11,516,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.008023708,0.007854798
302043:6147,08/30/17 19:35:17,228,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v13,0.003245200,0.003180636
