#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
302344:6169,09/05/17 11:33:14,480,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.008810153,0.008599765
302350:6169,09/05/17 15:02:18,136,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003350612,0.003298599
302388:6170,09/05/17 18:47:02,685,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.012672658,0.012263935
302392:6171,09/06/17 01:57:37,355,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.007190796,0.006810166
302393:6171,09/06/17 04:19:09,887,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.016892462,0.016541229
302448:6174,09/06/17 20:48:45,1898,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.039423943,0.038501797
302472:6175,09/07/17 11:26:58,781,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.014640779,0.014068052
302473:6175,09/07/17 16:32:57,368,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.007753841,0.007548034
302474:6175,09/07/17 19:17:17,305,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.005691144,0.005426658
302475:6175,09/07/17 21:17:58,2,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000283688,0.000099576
302476:6175,09/07/17 21:22:33,259,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.006067588,0.005922211
302479:6176,09/08/17 01:19:43,309,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.006362954,0.006077342
302484:6177,09/08/17 06:07:18,169,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003467838,0.003247966
302485:6177,09/08/17 07:17:25,922,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.018344754,0.017728976
302492:6177,09/08/17 13:49:02,44,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000872119,0.000848449
302493:6177,09/08/17 14:09:59,2,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000313803,0.000141710
302494:6177,09/08/17 14:13:24,618,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.015556815,0.015211163
302509:6179,09/08/17 23:12:14,20,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000396293,0.000383618
302513:6180,09/09/17 02:18:36,53,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001017656,0.000938665
302522:6182,09/09/17 07:21:36,12,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000212750,0.000046232
302523:6182,09/09/17 07:29:07,54,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001148481,0.000977116
302525:6182,09/09/17 07:58:46,702,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.013204000,0.012718736
302526:6182,09/09/17 13:00:58,582,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.011310331,0.011038190
302548:6185,09/10/17 01:59:07,81,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001567015,0.001403661
302551:6185,09/10/17 02:41:42,6,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001316382,0.000103949
302553:6185,09/10/17 02:50:55,187,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003532676,0.003366986
302554:6185,09/10/17 04:05:18,3,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000595511,0.000091438
302555:6185,09/10/17 04:09:27,11,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000197824,0.000173601
302563:6186,09/10/17 07:12:18,7,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000114347,0.000024621
302565:6186,09/10/17 07:21:03,3,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000697430,0.000149416
302572:6186,09/10/17 08:51:54,281,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.005070227,0.004887754
302573:6186,09/10/17 10:44:44,1249,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.025758351,0.025173436
302596:6189,09/11/17 03:28:46,920,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.018252506,0.017655271
302597:6189,09/11/17 09:35:10,1054,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.022987964,0.022535321
302634:6191,09/12/17 01:21:56,582,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.011145834,0.010580879
302635:6191,09/12/17 05:18:01,1252,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.026433398,0.025724903
302651:6192,09/12/17 16:37:00,146,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003025255,0.002730485
302654:6192,09/12/17 17:38:00,317,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.005963682,0.005815222
302661:6193,09/12/17 22:27:07,67,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001287097,0.000860492
302663:6193,09/12/17 23:00:30,706,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.019380226,0.018898958
303825:6239,09/24/17 07:38:22,180,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003879021,0.003805359
303832:6240,09/24/17 11:12:03,1857,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.036718370,0.035723224
303838:6241,09/25/17 01:48:14,1963,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.039416938,0.038233668
303885:6243,09/25/17 19:09:18,1993,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.038353448,0.037013161
303948:6245,09/26/17 12:47:20,1624,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.031859133,0.030674048
303998:6247,09/27/17 07:04:50,262,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.004821597,0.004437184
303999:6247,09/27/17 08:51:42,747,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.015192766,0.014602145
304000:6247,09/27/17 13:43:21,56,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000986746,0.000967666
304062:6252,09/27/17 20:37:25,1961,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.040015712,0.038698617
304119:6253,09/28/17 12:28:48,72,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001239582,0.001105113
304120:6253,09/28/17 13:00:38,252,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.004767271,0.004428707
304125:6253,09/28/17 14:40:12,1769,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.036879236,0.035962345
304144:6255,09/29/17 05:27:56,2580,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.053139124,0.051318296
304158:6258,09/30/17 06:34:02,1922,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.045277945,0.043873039
304169:6259,09/30/17 22:12:01,1666,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.043183613,0.041887023
304170:6259,10/01/17 09:08:28,620,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.025692286,0.025208771
304199:6261,10/01/17 18:52:32,5,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000092726,0.000003473
304200:6261,10/01/17 18:55:56,321,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.006465064,0.006139428
304204:6262,10/01/17 23:41:28,553,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.010609071,0.009989387
304209:6263,10/02/17 05:33:50,405,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.007736337,0.007132615
304291:6266,10/02/17 17:40:12,22,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000306333,0.000177514
304292:6266,10/02/17 17:51:42,1753,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.033496855,0.031974705
304333:6268,10/03/17 11:50:16,1580,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.029669367,0.028551085
304354:6269,10/04/17 03:17:59,214,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003445140,0.003250216
304366:6271,10/04/17 09:20:21,1819,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.034347596,0.033133951
304446:6272,10/05/17 00:46:48,55,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000929284,0.000799559
304447:6272,10/05/17 01:17:36,1639,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.035030405,0.033587692
304451:6272,10/05/17 12:15:05,54,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001574853,0.001483138
304505:6275,10/05/17 18:53:15,26,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000436107,0.000367219
304506:6275,10/05/17 19:04:50,370,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.005934538,0.005692183
304507:6275,10/05/17 21:32:15,235,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003991663,0.002916717
304508:6275,10/05/17 23:07:03,1324,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.026572185,0.025909396
304562:6276,10/06/17 12:30:33,794,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.021246510,0.019787527
304616:6278,10/06/17 22:15:30,942,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.017446366,0.016537589
304625:6279,10/07/17 07:35:53,462,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.007616237,0.006705587
304626:6279,10/07/17 10:38:44,8,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000133252,0.000121889
304654:6283,10/08/17 01:25:39,645,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.010916525,0.009103939
304655:6283,10/08/17 05:39:51,1194,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.024218767,0.023362024
304661:6284,10/08/17 15:49:49,142,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002335936,0.002198272
304662:6284,10/08/17 17:02:49,147,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002314518,0.002125090
304663:6284,10/08/17 18:03:25,689,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.013607521,0.013021078
304671:6285,10/09/17 00:42:58,1139,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.021179278,0.020110523
304672:6285,10/09/17 08:09:10,60,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001132144,0.001106178
304737:6287,10/09/17 19:53:10,75,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001254357,0.001167042
304738:6287,10/09/17 20:24:42,1677,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.033522736,0.032271631
304739:6287,10/10/17 07:20:18,11,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000346010,0.000310191
304740:6287,10/10/17 07:25:27,278,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.008161798,0.007970434
304776:6288,10/10/17 12:08:18,41,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000673197,0.000446367
304777:6288,10/10/17 12:27:41,497,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.008057195,0.007672631
304778:6288,10/10/17 15:47:07,1297,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.026057221,0.025351323
304797:6291,10/11/17 07:04:09,2910,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.059202083,0.057357430
305044:6297,10/13/17 21:00:45,218,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003675404,0.003448073
305045:6297,10/13/17 23:11:07,873,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.022590935,0.021624795
305046:6297,10/14/17 04:51:45,683,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.018703325,0.018219258
305059:6298,10/14/17 11:45:00,510,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.008236150,0.007521764
305062:6298,10/14/17 15:13:17,5,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001683915,0.001305638
305063:6298,10/14/17 15:18:15,35,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000559663,0.000462271
305064:6298,10/14/17 15:34:27,2045,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.041816951,0.040704708
305081:6300,10/15/17 09:05:35,1056,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.019345700,0.018270532
305112:6303,10/15/17 23:07:00,1455,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.027874833,0.026688062
305113:6303,10/16/17 08:40:46,59,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001036612,0.000993705
305114:6303,10/16/17 09:05:22,526,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.010711446,0.010450836
305178:6304,10/16/17 17:19:50,53,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000879338,0.000818174
305179:6304,10/16/17 17:41:42,17,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000282082,0.000183643
305180:6304,10/16/17 17:50:42,5,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001728826,0.000554954
305181:6304,10/16/17 17:55:03,7,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002465674,0.000585574
305182:6304,10/16/17 18:00:34,5,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001738958,0.000951367
305183:6304,10/16/17 18:04:56,232,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003840970,0.003681895
305184:6304,10/16/17 19:50:14,8,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002747195,0.000103732
305186:6304,10/16/17 19:58:49,415,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.007048357,0.006738080
305188:6304,10/16/17 23:07:05,1002,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.044639875,0.043294469
305202:6305,10/17/17 08:18:29,648,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.010775462,0.010149030
305204:6305,10/17/17 13:20:31,1229,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.024015160,0.023281150
305207:6306,10/17/17 23:34:03,1026,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.017809933,0.017085259
305208:6306,10/18/17 06:15:41,372,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.007873141,0.007550549
305234:6307,10/18/17 11:00:15,46,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000825711,0.000647509
305236:6307,10/18/17 11:28:42,23,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000421131,0.000341414
305237:6307,10/18/17 11:42:18,1146,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.022574662,0.021577346
305247:6308,10/18/17 23:58:28,375,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.006879159,0.006442947
305248:6308,10/19/17 02:26:29,952,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.018626700,0.017678930
305252:6308,10/19/17 09:09:00,548,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.010810096,0.010562360
305282:6309,10/19/17 15:28:19,133,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002421579,0.002313917
305310:6311,10/19/17 20:28:01,389,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.007124456,0.006702807
305311:6311,10/19/17 23:03:23,153,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002671609,0.002494033
305312:6311,10/20/17 00:05:08,227,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.004206347,0.003961309
305313:6311,10/20/17 01:35:47,739,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.014955782,0.014279069
305314:6311,10/20/17 06:25:45,404,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.008732196,0.008505684
305336:6312,10/20/17 12:11:09,206,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003385640,0.003152518
305338:6312,10/20/17 13:32:38,103,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001683302,0.001576751
305341:6312,10/20/17 14:14:05,500,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.008237489,0.007826871
305349:6312,10/20/17 17:29:36,30,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000551208,0.000258723
305350:6312,10/20/17 17:43:01,15,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.000312666,0.000293855
305351:6312,10/20/17 17:51:38,868,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.018147166,0.017525340
305358:6313,10/21/17 02:01:05,158,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002628161,0.002361611
305364:6314,10/21/17 05:43:21,94,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001547682,0.001448304
305365:6314,10/21/17 06:21:12,825,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.014109663,0.013406054
305366:6314,10/21/17 11:46:55,1239,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.027177696,0.026399204
305376:6315,10/22/17 00:11:09,98,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.001629525,0.001555751
305377:6315,10/22/17 01:10:10,1514,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.029652364,0.028416611
305405:6317,10/22/17 18:15:49,494,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.011349952,0.010693427
305406:6317,10/22/17 21:45:00,1458,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.031607630,0.030473971
305440:6318,10/23/17 10:50:33,266,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.006159669,0.005550223
305441:6318,10/23/17 12:36:13,121,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.002539025,0.002441012
305516:6323,10/23/17 23:42:58,552,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.012926013,0.011850891
305517:6323,10/24/17 03:42:14,163,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003762771,0.002555907
305518:6323,10/24/17 04:48:59,1134,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.024079418,0.023197481
305586:6324,10/24/17 17:46:56,531,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.012118778,0.011455818
305589:6324,10/24/17 22:47:21,691,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.015335592,0.014677303
305590:6324,10/25/17 03:17:26,1004,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.021616192,0.021073685
305636:6325,10/25/17 13:27:50,2326,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.050751281,0.048751611
305766:6337,10/27/17 04:37:33,847,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.019243671,0.018333466
305809:6341,10/27/17 23:20:38,142,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.003258669,0.003063496
305814:6343,10/28/17 06:17:08,1823,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.040913340,0.039108004
305821:6344,10/28/17 20:29:22,772,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.017584186,0.016570970
305832:6346,10/29/17 11:22:50,180,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.004183968,0.003868085
305840:6346,10/29/17 15:39:01,1141,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.024700947,0.023698636
305842:6346,10/29/17 23:07:26,862,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.018661528,0.018186573
305862:6347,10/30/17 11:28:42,625,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.014285867,0.013578960
305898:6348,10/30/17 20:22:11,711,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v1,0.016353246,0.015645385
