#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
305898:6348,10/30/17 20:22:11,711,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.013631990,0.013041835
305902:6349,10/31/17 04:27:05,469,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.008983822,0.008574714
305967:6351,10/31/17 16:08:26,32,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.000618012,0.000583768
306029:6355,11/01/17 18:28:41,32,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.000619664,0.000508735
306030:6355,11/01/17 18:42:20,110,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.002131161,0.001942646
306036:6356,11/01/17 22:43:47,4,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.000077557,0.000004048
306037:6356,11/01/17 22:46:26,44,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.000853933,0.000678160
306038:6356,11/01/17 23:06:46,138,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.002675933,0.002453450
306041:6356,11/02/17 00:07:18,320,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.005997387,0.005577141
306042:6356,11/02/17 02:14:22,365,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.007115399,0.006718335
306048:6356,11/02/17 04:39:06,136,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.002461773,0.002288330
306049:6356,11/02/17 05:33:33,358,HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v1,0.006555336,0.006258141
