#Data tag : 19v3 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
300155:6026,07/30/17 18:49:40,1188,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.018646645,0.016925115
300156:6026,07/31/17 02:33:41,64,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000916513,0.000841394
300157:6026,07/31/17 03:14:44,1099,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.017705934,0.016749605
300226:6030,07/31/17 17:03:13,406,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.006121315,0.005400465
300233:6031,07/31/17 22:08:06,111,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001885448,0.001582009
300234:6031,07/31/17 22:55:49,59,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000970160,0.000730426
300235:6031,07/31/17 23:21:52,181,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002854537,0.002476518
300236:6031,08/01/17 00:39:29,172,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002554094,0.002318416
300237:6031,08/01/17 01:48:17,715,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.011554290,0.010772299
300238:6031,08/01/17 06:39:51,290,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004336816,0.003895414
300239:6031,08/01/17 08:36:42,202,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.003494624,0.003128862
300240:6031,08/01/17 10:10:56,354,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005354694,0.004909190
300280:6035,08/02/17 04:47:45,548,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.008668834,0.007157927
300281:6035,08/02/17 09:00:44,6,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001624421,0.001496696
300282:6035,08/02/17 09:08:14,131,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002048047,0.001812600
300283:6035,08/02/17 10:20:31,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000466851,0.000415454
300284:6035,08/02/17 10:35:38,679,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.010474855,0.009879246
300364:6041,08/03/17 12:13:45,17,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000287893,0.000199688
300372:6041,08/03/17 13:32:05,8,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002388738,0.001983119
300375:6041,08/03/17 13:58:15,93,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001515321,0.001412791
300389:6044,08/03/17 18:48:33,115,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002649166,0.001919218
300399:6044,08/03/17 21:15:04,17,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000254678,0.000211635
300400:6044,08/03/17 21:26:33,672,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.010798201,0.010031547
300401:6044,08/04/17 02:03:03,655,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.010208617,0.009639212
300459:6046,08/04/17 12:16:31,293,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004617847,0.004075373
300461:6046,08/04/17 14:16:24,88,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001306958,0.001186896
300462:6046,08/04/17 14:56:36,91,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001491297,0.001351752
300463:6046,08/04/17 15:38:40,124,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001953216,0.001811381
300464:6046,08/04/17 16:34:29,243,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004041378,0.003605759
300466:6046,08/04/17 18:25:04,643,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.010143220,0.009465064
300467:6046,08/04/17 22:39:50,563,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.008844616,0.008340107
300497:6048,08/05/17 07:32:31,150,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002124081,0.001628519
300514:6050,08/05/17 12:01:12,113,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001745340,0.001293273
300515:6050,08/05/17 12:46:59,895,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.014489792,0.013418172
300516:6050,08/05/17 19:30:10,109,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001676150,0.001400214
300517:6050,08/05/17 20:16:08,529,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.008546908,0.008100027
300558:6052,08/06/17 11:30:09,534,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.008840091,0.008218676
300560:6052,08/06/17 15:03:15,840,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.013473843,0.012696088
300574:6053,08/07/17 02:51:21,96,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001519116,0.001206184
300575:6053,08/07/17 03:34:38,76,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001206274,0.000627907
300576:6053,08/07/17 04:08:51,1199,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.019124987,0.017897989
300631:6054,08/07/17 15:33:51,159,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002600442,0.002135342
300632:6054,08/07/17 16:47:35,20,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000318480,0.000203255
300633:6054,08/07/17 16:58:51,447,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.006964908,0.006389323
300635:6054,08/07/17 20:07:40,174,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002701283,0.002491742
300636:6054,08/07/17 21:23:44,1570,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.024105591,0.022785470
300673:6055,08/08/17 10:50:17,16,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000272936,0.000252744
300674:6055,08/08/17 11:03:35,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000489925,0.000392714
300675:6055,08/08/17 11:18:43,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000412377,0.000144966
300676:6055,08/08/17 11:31:55,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000419739,0.000364593
300742:6057,08/08/17 17:08:58,288,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004842170,0.004199184
300777:6060,08/09/17 04:47:35,489,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.007660378,0.006803040
300780:6060,08/09/17 08:01:22,334,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005364684,0.004913924
300785:6060,08/09/17 10:49:33,1252,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.019243665,0.018156456
300806:6061,08/09/17 21:47:20,179,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002721317,0.002228586
300811:6061,08/09/17 23:03:45,500,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.007948956,0.007071206
300812:6061,08/10/17 02:25:24,58,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000976801,0.000870464
300816:6061,08/10/17 02:54:46,150,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002413784,0.002043545
300817:6061,08/10/17 03:55:18,460,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.007312510,0.006784903
301046:6072,08/12/17 01:36:15,62,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001119953,0.001055556
301141:6082,08/14/17 12:14:40,7,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000074890,0.000072254
301142:6082,08/14/17 12:20:37,897,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.010928341,0.010568721
301161:6084,08/14/17 21:38:32,761,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.009598760,0.009156133
301165:6084,08/15/17 02:39:09,145,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001744555,0.001718280
301179:6086,08/15/17 07:58:06,19,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000209686,0.000120486
301180:6086,08/15/17 08:08:13,92,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001138059,0.001060994
301183:6086,08/15/17 08:47:34,299,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.003699753,0.003484519
301281:6089,08/15/17 23:07:41,120,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001537563,0.001426314
301283:6089,08/15/17 23:59:33,884,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.011122799,0.010768460
301298:6090,08/16/17 09:17:06,905,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.010567746,0.010190508
301323:6091,08/16/17 18:21:51,954,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.011666036,0.011076496
301330:6093,08/17/17 05:31:24,332,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004023659,0.003790761
301359:6094,08/17/17 11:07:05,287,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.003590471,0.003369309
301384:6096,08/17/17 15:43:36,476,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005778877,0.005550234
301391:6097,08/17/17 21:43:51,175,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002160415,0.002033793
301392:6097,08/17/17 22:57:14,627,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.007793385,0.007505932
301393:6097,08/18/17 03:04:23,17,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000208786,0.000200368
301396:6097,08/18/17 03:39:05,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000310185,0.000287682
301397:6097,08/18/17 03:55:16,719,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.009489019,0.009183325
301398:6097,08/18/17 08:43:04,9,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000117924,0.000062143
301399:6097,08/18/17 08:50:12,108,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001383993,0.001364710
301417:6098,08/18/17 12:47:02,318,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004150849,0.003981726
301447:6104,08/19/17 11:30:21,422,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005325569,0.005093272
301448:6104,08/19/17 14:20:04,325,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.003812440,0.003693939
301449:6104,08/19/17 16:30:03,398,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005464240,0.005121388
301450:6104,08/19/17 19:07:02,173,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002213463,0.002158455
301461:6105,08/19/17 23:02:59,554,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.006701397,0.006243563
301472:6106,08/20/17 14:13:17,796,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.009411138,0.009116699
301475:6106,08/20/17 19:47:00,12,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000139892,0.000119861
301476:6106,08/20/17 19:53:54,844,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.012026210,0.011686387
301519:6110,08/21/17 13:13:28,203,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002365066,0.002128697
301524:6110,08/21/17 14:45:22,257,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.003278506,0.003159871
301529:6110,08/21/17 17:22:10,49,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000562393,0.000506036
301530:6110,08/21/17 17:44:34,107,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001178829,0.001102701
301531:6110,08/21/17 18:34:34,393,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005536987,0.005351353
301532:6110,08/21/17 21:12:59,611,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.007107735,0.006961921
301567:6114,08/22/17 08:46:48,359,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004251978,0.004054459
301627:6116,08/22/17 23:21:42,887,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.009707352,0.009513109
301664:6119,08/23/17 12:24:23,411,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005090683,0.004897439
301665:6119,08/23/17 15:07:51,463,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005367469,0.005233380
301694:6123,08/24/17 04:23:23,67,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000748349,0.000677768
301912:6136,08/26/17 13:57:23,332,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.003079175,0.002944502
301913:6136,08/26/17 16:26:53,55,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000482646,0.000458295
301914:6136,08/26/17 16:50:05,350,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.002809135,0.002734416
301941:6138,08/27/17 09:32:02,538,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.005921335,0.005731281
301959:6140,08/27/17 18:23:25,1909,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.023966223,0.023329476
301960:6140,08/28/17 06:47:35,147,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001617442,0.001584174
301970:6141,08/28/17 10:42:12,118,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.001356188,0.001314653
301984:6142,08/28/17 14:13:01,300,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.003459408,0.003263215
301985:6142,08/28/17 16:11:52,360,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004610144,0.004458405
301986:6142,08/28/17 18:34:30,379,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004474988,0.004334839
301987:6142,08/28/17 21:03:26,1128,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.014722547,0.014472782
301997:6143,08/29/17 06:55:19,361,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.004373064,0.004171628
301998:6143,08/29/17 09:19:31,1704,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.021234992,0.020829174
302019:6146,08/30/17 03:40:54,53,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v11,0.000576604,0.000536051
302026:6147,08/30/17 06:49:09,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000326709,0.000290743
302029:6147,08/30/17 07:16:38,92,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.001163363,0.000955096
302031:6147,08/30/17 08:08:29,814,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.010792564,0.010339439
302033:6147,08/30/17 13:34:23,41,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000696008,0.000641128
302034:6147,08/30/17 13:54:42,12,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000202382,0.000060443
302037:6147,08/30/17 14:25:38,2,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000032761,0.000007555
302038:6147,08/30/17 14:31:57,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000016264,0.000001123
302040:6147,08/30/17 14:35:43,168,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.002679050,0.002619355
302041:6147,08/30/17 15:44:00,65,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000988473,0.000967267
302042:6147,08/30/17 16:12:11,516,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.007020745,0.006872948
302043:6147,08/30/17 19:35:17,228,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.002903086,0.002845679
302131:6152,08/31/17 12:32:49,873,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.012605716,0.012333137
302159:6155,09/01/17 00:37:45,108,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.001415945,0.001339717
302163:6156,09/01/17 03:33:23,1189,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.016327563,0.015781083
302165:6156,09/01/17 11:25:29,80,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000904939,0.000861248
302166:6156,09/01/17 11:58:48,16,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000192922,0.000189852
302225:6158,09/01/17 18:41:42,868,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.011604459,0.011350705
302228:6159,09/02/17 03:31:11,234,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.003267695,0.003145542
302229:6159,09/02/17 05:05:33,457,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.005767633,0.005630899
302240:6160,09/02/17 10:53:49,960,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.013460293,0.013177836
302262:6161,09/03/17 03:32:01,428,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.005644280,0.005437079
302263:6161,09/03/17 06:21:33,1250,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.017728355,0.017361847
302277:6165,09/03/17 22:44:53,372,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.004613784,0.004480093
302279:6165,09/04/17 07:35:57,70,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.001284434,0.001194831
302280:6165,09/04/17 08:06:51,152,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.003202200,0.003152848
302322:6167,09/04/17 17:43:03,838,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.011989883,0.011702861
302328:6168,09/05/17 01:49:04,681,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.009122573,0.008867862
302337:6169,09/05/17 09:16:54,127,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.001512413,0.001401641
302342:6169,09/05/17 10:22:40,54,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000763916,0.000577769
302343:6169,09/05/17 10:52:16,97,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.001322600,0.001276520
302344:6169,09/05/17 11:33:14,480,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.005873435,0.005733177
302350:6169,09/05/17 15:02:18,136,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.002094132,0.002061624
302388:6170,09/05/17 18:47:02,685,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.008650831,0.008371457
302392:6171,09/06/17 01:57:37,355,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.004943672,0.004681989
302393:6171,09/06/17 04:19:09,887,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.011439438,0.011201045
302448:6174,09/06/17 20:48:45,1898,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.026057130,0.025443975
302472:6175,09/07/17 11:26:58,781,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.010065536,0.009671786
302473:6175,09/07/17 16:32:57,368,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.005169570,0.005032359
302474:6175,09/07/17 19:17:17,305,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.003794096,0.003617772
302475:6175,09/07/17 21:17:58,2,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000283688,0.000099576
302476:6175,09/07/17 21:22:33,259,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.003848195,0.003754246
302479:6176,09/08/17 01:19:43,309,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.004345103,0.004149488
302484:6177,09/08/17 06:07:18,169,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.002370965,0.002220105
302485:6177,09/08/17 07:17:25,922,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.012455177,0.012038181
302492:6177,09/08/17 13:49:02,44,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000581413,0.000565633
302493:6177,09/08/17 14:09:59,2,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000313803,0.000141710
302494:6177,09/08/17 14:13:24,618,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.009869359,0.009649984
302509:6179,09/08/17 23:12:14,20,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000257591,0.000249352
302513:6180,09/09/17 02:18:36,53,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000661476,0.000610132
302522:6182,09/09/17 07:21:36,12,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000146266,0.000031785
302523:6182,09/09/17 07:29:07,54,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000789580,0.000671767
302525:6182,09/09/17 07:58:46,702,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.009039814,0.008708764
302526:6182,09/09/17 13:00:58,582,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.007540221,0.007358794
302548:6185,09/10/17 01:59:07,81,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.001070660,0.000959405
302551:6185,09/10/17 02:41:42,6,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.001316382,0.000103949
302553:6185,09/10/17 02:50:55,187,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.002428715,0.002314803
302554:6185,09/10/17 04:05:18,3,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000595511,0.000091438
302555:6185,09/10/17 04:09:27,11,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v12,0.000136004,0.000119350
